Dialogue,Emotions
What is it hon?,Affection
"I-I can’t find anything that I want to eat! Everything I eat makesme nauseous! I’m telling you, being pregnant is no piece of cake—ooh! Cake!(Chandler shrugs, and Phoebe grimaces.) No.","Frustration, Overwhelm"
"Aww, honey I’m sorry.",Affection
God! Ooh! What is that smell? It’s coming from the bathroom. Ooh!(She goes to the bathroom.),Frustration
Wow! Pregnancy does give you some weird cravings.,"Affection, Curiosity, Interest"
Yeah?,Boredom
"It’s me. It’s Phoebe. Listen there’s something in here Iwant to eat, what-what smells so good?","Enthusiasm, Curiosity"
Is it the shampoo? It’s guava.,"Satisfaction, Engagement"
(she smells his head) No!,Frustration
Oh! Wait-wait! (Reaches inside the shower.) Is it my bologna sandwich?,Frustration
Yes. Yes. Yes. I can’t believe it! The baby wants bologna! Maybe hewants me to eat meat? I can’t eat meat!,"Frustration, Overwhelm"
"Oh, wait-wait! (Reaches into the shower again.) Maybe it’s a pickle?!","Curiosity, Confusion"
What are you writing?,Curiosity
"Well, Joshua’s coming in tomorrow and since I don’t have theguts to ask him out, I’m going to sell him a coat and put this note in the pocket.",Frustration
"Oh yeah? (He grabs the pad and starts reading it.) Joshua, give me acall sometime, guys like you (Pause) never go out of style—what did you throw away?","Frustration, Curiosity"
Hi guys!,Enthusiasm
Hey!,Enthusiasm
"Hey, what have you guys been up too?",Engagement
"Oh, we went to see a collection of Victorian doorknobs and theCupert-Hewitt museum.","Curiosity, Interest"
Without me?!,Frustration
"My uncle dragged us there. But, it actually it turned out to be reallyinteresting.",Interest
Yeah.,Boredom
"They were so ornate and beautiful, I mean look at that! (Shows them adoorknob she has.)",Excitement
"I don’t know how museums work in England but, here, you’re notsupposed to take stuff.",Frustration
"I uh, I got it from the gift shop. They have really lax security there.(Chandler is shocked.) It’s a joke. (They all laugh.)",Unknown
Bye. (They kiss.),Affection
"Right, I’ve got to be off, I’ll see ya. Buh-bye then. (Sheleaves.)","Boredom, Disappointment"
Wow! You guys seem to be having a good time.,Excitement
"Oh yeah, she’s-she’s amazing. And-and she’s so much fun.And! Y’know what? When I’m with her, I’m fun! I even signed up forhelicopter classes. (Chandler is shocked.) She’s leaving in two days, I don’thave to do it.",Enthusiasm
"Oh no, two days, you must be bummed.",Frustration
"Yeah, she’s got to go back to London. But you know what? I’vebeen prepared for this from the start. We both knew we had two weeks together, andthat’s it. Y’know.","Stress, Satisfaction, Enthusiasm, Loneliness, Gratitude, Love, Heartbreak"
Hey that’s what all my relationships are like.,"Frustration, Disappointment"
"Yes, but in Ross’s case, they",Frustration
Pheebs!,"Enthusiasm, Affection"
Hey!,Excitement
(starts rubbing her belly) Hello! Hello!,"Affection, Joy"
"(angered by the rubbing) Yes! I know! I know! Yeah! So the baby istotally craving meat. This afternoon I tried tricking it, I made it a soy-burger to makeit think it was getting meat, y’know? And I got nauseous.","Frustration, Anger"
Maybe that’s because soy-burgers suck!,Frustration
Being pregnant is tough on your tummy.,Frustration
"Hey, but at least you got that cool, pregnant lady glow.","Affection, Gratitude"
"That’s sweat. You throw up all morning, you’ll have that glowtoo.",Satisfaction
(coming in from a changing room) Okay!,"Achievement, Satisfaction, Excitement, Engagement"
"Oh, here’s that trench-coat that you wanted.",Satisfaction
"Oh great! (He tries on the coat.) Wow! Yeah, it’s comfortable.","Satisfaction, Excitement, Comfort"
Yeah?,Frustration
"Man, I could really flash somebody in this thing. (He goes to put hishands in his pockets.)","Enthusiasm, Embarrassment"
"(stopping him) Oh no-no, no-no, they don’t want you to put yourhands in the pockets until you are out of the store.",Frustration
Why not?!,Frustration
"Well, that’s because of a lot of…(She imitates someone pickingtheir nose and placing the treasure found in the pockets.)",Interest
"Y’know, they ruin it for everybody.",Frustration
I know!,Frustration
"Y’know, I wore that cashmere sweater on a date last night.",Satisfaction
Oh?,Curiosity
"Yeah, it was my first date since the uh, since the divorce.","Frustration, Loneliness"
"Well, congratulations, so do you love her?","Curiosity, Interest"
"No, no, no, she’s nice but, y’know, it just it made me realizethat I’m just not, I’m just not ready to be dating, y’know?","Frustration, Determination, Realization"
"Huh. Well, uh, that’s uh, that’s interesting. (She goes overand retrieves her note.)",Interest
"(noticing her) Hey-whoa-hey-hey, what was that?",Unknown
"Oh, it’s just an anti-theft device.",Frustration
"Then uh, what’s-what’s this? (Shows her the real anti-theftdevice.)","Frustration, Curiosity"
"You need that, you need that too ‘cause obviously, a thief couldjust tear this up. (Rips up the note.)",Frustration
"Oops, sorry. Listen, we-we have to have a party tonight! Actually, wehave to have one in five minutes, so everybody cancel your plans.","Stress, Overwhelm, Excitement"
What are you talking about?,Frustration
"Yeah, what’ going on?",Frustration
"We have to have a surprise Bon Voyage party for Emily. But it’sactually for Joshua. (Starts handing out party hats.) Look, he said he’s not ready todate, so I had to invite him to a party if I wanted to see him outside of work, and now Ihave the perfect opportunity to seduce him! (Hands Ross a party hat.)","Excitement, Determination, Curiosity, Embarrassment"
"Well, as much as I’d like to meet Josh and warn him, Emily and Iaren’t going to be here. All right? I mean, she’s going to come by first to saygood-bye, and then I’ve got a whole special evening planned. So I’m sorry, noparty.","Frustration, Disappointment"
Awwww!,Affection
(entering) Hello?,Curiosity
Surprise!!!,Excitement
No one’s ever thrown me a surprise party before!,Excitement
"Well, it was all Ross’s idea.",Frustration
You’re so sweet! And I’m so surprised!,Affection
You really didn’t know?,Frustration
Why are you in here if Joshua is all the way over there? (Points tothe living room.),Confusion
"Uhh, because I’m trying to play hard to get. Oh, quick he’slooking over here, say something funny.","Boredom, Excitement"
Like what?,Frustration
What-what-what is so funny?,"Frustration, Confusion"
"I said, Like what?""""",Frustration
Now that’s a thinker.,"Curiosity, Interest"
"Okay, y’know what, y’know what? This playing hard to get thingis not working. Umm, hand-hand me those cherries. (Chandler does so.) Okay. Okay. (Shedoes a little sexy walk over to where Joshua is standing.) Hi!","Frustration, Enthusiasm"
Hi!,Enthusiasm
Care for a cherry?,"Enthusiasm, Affection, Interest"
"Oh, no thanks.",Frustration
"No? Y’know, I can tie one of these into a knot using just mytongue.",Boredom
"You okay? (Rachel swallowed it whole and is not hacking like a heavysmoker in the morning.) You all right? (Rachel walks away, coughing.)","Frustration, Disappointment, Irritation"
(interrupting Monica and Emily) So we should probably get going soon.,Frustration
"Oh, but the party’s only just getting started!","Enthusiasm, Excitement, Engagement"
"Yeah, but we-we have to be at the",Frustration
So why did you plan a party at the same time?,Frustration
"No-no-no, no, umm, actually American surprise parties are-are-are veryshort. It’s usually, Surprise!"" And then",Frustration
"But Ross, I’m such having a great time! Your sister has just beentelling me that you used to dress up like little, old ladies and hold make-believe teaparties.",Satisfaction
Monica said that did she? (He squeezes Monica’s knee really hardlyand Monica winces in pain.),Pain
"Ooh, yeah. Then what are you going to put on top of that?",Enthusiasm
A little salami.,"Satisfaction, Interest"
"Ooh yeah! Then umm, what goes on top of the salami?",Enthusiasm
Pastrami.,Interest
"Oooh, yeah. You’re a genius.","Enthusiasm, Affection"
"Oh, could somebody give me a hand with this zipper?",Frustration
Yeah. (He goes over to her.),Curiosity
Up!,Achievement
You changed?,"Confusion, Realization"
"Yeah, I did. I needed my lucky dress.",Satisfaction
"And lucky means, more cleavage?",Frustration
Does for me.,Achievement
"Ohh, God! Look at him, he’s so cute. I wanna go over there, grabhim, and kiss him! How can I kiss him and not letting him know that I like him?","Enthusiasm, Affection, Excitement"
"Oh! I know how you can get him, take off your bra.",Embarrassment
What?,Frustration
There was a seen in,"Boredom, Interest"
,Unknown
"Yeah-yeah, yeah, with that-that uh, plumber girl…",Frustration
She was a welder.,Achievement
What? Were you like,Unknown
"Or if you want to kiss him, umm, you could use mistletoe.","Affection, Interest"
It’s not Christmas!,Frustration
Or Spin the Bottle?,"Enthusiasm, Interest"
He’s not 11!,Frustration
"(with her coat on, she’s leaving with Ross) Thank you so much forthis. It was really so thoughtful of you.",Gratitude
What? You’re leaving?!,Frustration
"Yes, we have something we have to get to.","Achievement, Overwhelm"
"Uhh, yeah, I think I’m going to take-off too.","Boredom, Disappointment"
"No! You guys can’t leave yet! You have to stay, we-we got the wholebig thing planned!","Frustration, Overwhelm"
What big thing?,Frustration
"(spinning the bottle) So, Spin the Bottle works like this: I spin thebottle, it lands on Gunther, so I would have to kiss Gunther. (She crawls over to whereGunther is sitting and sees the look of anticipation on Gunther’s face and decidesnot to kiss him.) All right. Who wants to go first?","Affection, Anticipation, Interest"
I’ll go.,Achievement
Yay!,Excitement
Welcome to America. (They both kiss.),"Affection, Love"
Two in a row! You’ve got to use your tongues now! (They kissagain.),"Enthusiasm, Affection"
Yay! Emily!,Enthusiasm
What are the odds? What are the odds?,Frustration
"(stopping them) Okay, that-that’s enough! Y’know, let’s,let’s let someone else play.","Frustration, Boredom"
"If you didn’t want to play, why did you come to the party?",Frustration
"Okay, my turn!!",Enthusiasm
Oh my God!! The baby just kicked!,Excitement
Ohh!,Excitement
"It’s okay! It’s okay! It kicked once, it’ll kick again!",Excitement
Oh my God!,Unknown
"All right, well, everybody just remember where they were sitting.",Relaxation
Just a bug.,Frustration
"Y’know it doesn’t matter how much I’m craving it.Y’know why I’m never gonna eat meat? Because it’s murder, cold bloodedmurder.","Frustration, Determination"
Okay.,Boredom
"There’s a Phoebe on my sandwich! (He walks away, giving thesandwich to Phoebe.)",Frustration
"Phoebe, what-what are you doing?!",Frustration
I can’t help it. I need the meat. The baby needs the meat.,Frustration
"All right look, y’know how-y’know how when you’re datingsomeone and you don’t want to cheat on them, unless it’s with someone reallyhot?","Frustration, Satisfaction, Jealousy"
"Yeah, totally!",Enthusiasm
"All right. Okay. Well this is the same kind of deal. If you’re goingto do something wrong, (He grabs two steaks from the freezer) do it right!","Achievement, Satisfaction"
Feel better now?,Frustration
"Yeah, but at what cost? Six more months, three meals a day, I’mgonna eat like, y’know millions of cows.",Frustration
"Hey, what if I said, I could even things out for ya, meatwise.",Satisfaction
What?,Frustration
"Well, I eat a lot of meat right?",Satisfaction
Yeah.,Boredom
"Well, suppose until the baby’s born I laid off it. No extra animalswould die, you-you’d just be eating my animals.",Frustration
"Joey, I can’t believe you would do that for me.",Gratitude
"Absolutely! I could be a vegetarian. There’s no meat in beer, right?",Enthusiasm
"Okay, we could still make dinner if we skipped the appetisers and askedfor our check right away.","Frustration, Satisfaction"
"But, we can’t go now. It looks like Rachel’s gonna put on askit.",Frustration
Oh my God! Have you lost your mind?,Frustration
No-n-n-n-no! I am,Frustration
"Rachel-Rachel-Rachel I-I cannot, I can’t let—(pause), actuallyI kinda want to see what happens.","Anticipation, Curiosity"
Hey!,"Enthusiasm, Engagement"
Hi!,"Enthusiasm, Interest"
"Nice uh, costume.","Curiosity, Interest"
"Ohh, yeah, well I wanted to give Emily a big American",Unknown
E!,Excitement
Gimme an ‘M!’,Enthusiasm
M!,Unknown
Gimme an ‘I!’,Enthusiasm
I!,Unknown
Gimme an ‘L!’,Enthusiasm
L!,Frustration
Gimme a ‘Y!’,Enthusiasm
Y!,"Enthusiasm, Engagement"
What do you get? (She throws her pom-poms to Joey and Phoebe andperforms a cartwheel.) Emily!! (Tries to do another one.) Emil—Whoa!! (She falls inChandler’s room.) Okay! So that’s me as a cheerleader! Ta-dum! (Gunther’sthe only one that claps.),"Achievement, Frustration, Satisfaction, Enthusiasm, Loneliness, Jealousy, Love, Heartbreak, Contentment, Engagement, Energized, Exhaustion, Determination, Anxiety, Curiosity, Confusion, Inspiration, Accomplishment, Interest, Pain, Relief, Worry, Hope, Fatigue, Calmness, Doubt, Pride, Discouragement, Creativity, Embarrassment, Confidence, Insecurity, Joy, Isolation, Comfort, Fear, Panic, Bravery, Helplessness, Desperation, Peace, Offense, Respect, Anger, Irritation, Rage"
"I’m fine! I’m fine! I’m just losing a tooth, it’s nobig deal. I have a dentist! Y’know. I’m gonna go put some ice on it. Excuse me.(She goes over to the ice and Joey and Monica follow her.) What do I do now? What do I donow?","Frustration, Overwhelm, Excitement"
I think you’re done.,Frustration
"Okay, time to take off the bra. (She glares at him.)","Frustration, Anger"
"Umm, that was",Confusion
(trying not to be obvious) Take the bra off.,Embarrassment
"All right, come on, let’s go get your coat.","Boredom, Affection"
Okay.,Boredom
Rachel is my girlfriend.,"Affection, Love"
"So, this was uh, really fun.",Satisfaction
"Oh, yeah! Real fun. (She makes a decision.) Y’know, this bra…Really, bothers me. (She starts taking off her bra.) Y’know, this used to be mybedroom. Yeah. A lot of memories in here, a","Frustration, Overwhelm, Boredom, Nostalgia"
"Need uh, need a little hand there.","Frustration, Helplessness"
"Oh no-no-no! No, I got this all under control.","Stress, Frustration"
You really don’t seem like you do. That’s…,Frustration
"Ughhhh!! Forget it! (Sits down heavily on the bed.) This is, this is nothow this is supposed to happen.","Frustration, Disappointment"
"Well, what was supposed to happen?",Frustration
"Can you not look at me when I say this? (He turns around) I thought thatif I could get you here, I could seduce you.","Frustration, Anticipation"
"Huh. Oh, boy! (Sits down next to her.) Uhh, I-I don’t wear suits towork, and I bought six of them from you.",Frustration
"Well, I’m sorry, I thought you needed them!",Frustration
"No, no-no, no-no, my point is that I kept coming back because, I wantedto see you.","Frustration, Affection"
Why?!,Frustration
Because I-I like you.,Affection
You like me?,Affection
Yeah! I mean you’re-you’re beautiful and smart andsophisticated—a lot of this isn’t based on tonight.,Affection
"Yeah but-but-but you liked me! Oh my God, I can’t believe this, allthis time, I liked you and you liked me!","Frustration, Overwhelm"
But…,Frustration
"Oh no-no-no don’t say but! No-no, but’s never good! Let’sjust leave it at, you like me and I like you.","Frustration, Affection, Gratitude, Love"
"Okay uh, however…",Confusion
"Oh, now see that’s a fancy but.","Frustration, Disappointment"
My marriage like,Unknown
But….,Frustration
"I’m sorry, I, I just need a little time.",Frustration
Okay.,"Boredom, Relaxation"
"Ohh, here you are. I was looking for you before. Joshua’s gone soyou and Emily are free to go.",Relief
"That’s okay. She’s still in there enjoying her fake party anduh, it’s too late to do any of the things I had planned, so…","Frustration, Disappointment"
"Oh, Ross, I’m sorry. I completely ruined your evening.",Unknown
Yeah.,Boredom
"Well, if it makes you feel any better, I made a fool out of myself.",Embarrassment
Helps a little.,Frustration
Is there room on that step for a pathetic loser?,Frustration
"Yeah, have a seat.",Boredom
I’m so sorry.,Unknown
"That’s okay, I mean it was just two-week thing anyway, I justdidn’t want it to end this way, y’know?","Frustration, Heartbreak"
"Well, maybe you didn’t want it to end?",Curiosity
What do you mean?,Confusion
You seem to really like her.,Affection
"Yeah, I really do. Yeah, but what am I gonna do, I mean we-we both agreedthat it was gonna be a two-week thing, y’know no commitment.","Frustration, Contentment"
"Ross, that girl just spent the entire evening talking to your friends,asking to hear stories about you, looking through Monica’s photo albums, I mean youdon’t do that if you’re just in it for two weeks.","Frustration, Jealousy"
You think?,Frustration
"Yeah, you got like 14 hours until she has to be at the airport, andyou’re sitting here in the hallway with a 28-year-old cheerleader with a fat lip.",Frustration
"Hey, you’re right.",Gratitude
Yeah.,Boredom
Thanks. (He starts to go inside and stops.) What photo album was it?,"Gratitude, Curiosity"
"I don’t know, it was you and a bunch of albino kids.",Frustration
"Oh my God! Those weren’t albino kids, that was computer camp! Rach!(He hurries inside and Chandler is taking out the garbage.)",Frustration
Hey.,"Boredom, Interest"
Hey.,"Boredom, Curiosity, Interest"
"You’re a pathetic loser, right?","Frustration, Offense, Anger"
"Oh-ho, yeah!",Excitement
Sit!,Frustration
Hi. (He has just returned.),Relief
"Oh my gosh, Joshua!",Excitement
All those things I said about not being ready…,"Frustration, Disappointment, Anxiety"
They’re not true?,Frustration
"No, they’re-they’re all true.","Frustration, Gratitude, Trust"
Oh.,Boredom
But…,Frustration
"Oh! Oh, I love that but.",Excitement
You wanna go inside and have some coffee?,Enthusiasm
Yeah.,Boredom
Okay. (Joshua goes inside and to Chandler.) Every time.,Frustration
"Oooh, what you got there?",Excitement
Pastrami.,Engagement
"Oh-ho-ho, yeah! Hey! Y’know what goes good with that?",Enthusiasm
"Hm-mm, corn beef.",Boredom
"Ooh, I was gonna say bologna, but that’s much better. How about alittle of that smoked turkey?",Satisfaction
Okay.,Boredom
(He starts looking longingly at the sandwich.) Oh mama! Uh when-when isthe baby due?,Unknown
Six months.,Achievement
"Ugh. Now if a cow should die of natural causes, I can have one of thoseright?",Frustration
Not if I get there first.,Frustration
