Dialogue,Emotions
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
She’s a woman!,"Frustration, Disappointment"
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
,Unknown
"Oh, thanks!",Gratitude
Yeah!,Enthusiasm
Wow!,Excitement
Is that a new Swede jacket? It looks really expensive.,Excitement
Yeah. I guess. (She puts more money in the bucket.),Boredom
Just get your nails done?,Frustration
"Yes Phoebe, but this is all I have. Okay? (She pours out the rest of herchange purse into the bucket.)",Frustration
"Okay! Thanks! Happy Holidays, here's your joy. (She waves her arm andspreads her joy.)",Joy
Thank you! And Happy Holidays.,Gratitude
"Wait, you can't take the money out.",Frustration
I'm making change. I need change for the bus.,"Frustration, Satisfaction"
"But, can't you leave the dollar? This money is for the poor.","Frustration, Gratitude"
I'm poor! I gotta take the bus!,"Stress, Frustration"
"Okay, Seasons Greetings and everything, but still…",Frustration
"Bite me, blondie! (The man storms off.)",Frustration
"Oh, I'm going to give him something else besides joy, just… (Shescowls at him.)",Frustration
That part was perfect for me! I can't believe I didn't get it!,Frustration
"I'm sorry, man. Hey, y'know what you should do? You should make somethinghappen for yourself. Y'know, like-like write a play. Write a movie! Huh? I mean, whatabout those","Enthusiasm, Inspiration"
"Come on Ross be realistic, y'know? If I did write something, what are thechances I could get those guys to star in it?","Disappointment, Anticipation, Realization"
"Wait a second, I could star in it!",Enthusiasm
Or that.,Frustration
"I can't write! Y'know I mean I-I-I'm an actor, I don't have the disciplinethat takes, y'know? I can't do it.","Frustration, Overwhelm, Disappointment"
"I'll help you. Yeah, I'll make up a schedule and make sure you stick toit. And plus, it'll give me something to do.","Satisfaction, Boredom"
Really? You'd-you'd do that for me?!,Gratitude
Yeah!,Enthusiasm
Thanks!,Gratitude
"(grabbing a notepad and sitting down) All right, we'll start off slow. Theonly thing you have to do tonight is come up with the name of your main character.",Enthusiasm
Done!,"Achievement, Satisfaction"
And it can't be Joey.,Frustration
It's not.,Frustration
Or Joseph.,Disappointment
(disappointed) Oh.,Disappointment
"Hey, what's up?",Enthusiasm
I just saw Danny getting on the subway with a girl and he had his armaround her.,"Affection, Jealousy"
"Oh, honey, I'm sorry.",Unknown
"Well, you should be, this is all your fault! You meddled in ourrelationship!!","Frustration, Jealousy, Betrayal, Anger"
You had no relationship!!,Frustration
"No, but I was doing my thing and everything was going according to theplan!",Frustration
"Oh God, stop with the plan! So what, so what you saw him with a girl?Who cares?! That doesn't mean anything! Now look, you're going to go out on a date withDanny and you're going to be so charming he's gonna forget all about that stupid subwaygirl.","Frustration, Enthusiasm"
"She was kinda stupid. You're right. All right, I'm just gonna go on thedate. I'm gonna go on the date. That is the new plan.","Frustration, Anticipation"
"Come on, hurry!","Stress, Frustration, Accomplishment"
"Hey, how do you spell suspicious?",Curiosity
Why?,Frustration
Because I think this character is going to be suspicious about stuff.,Unknown
"Yes! Chandler Bing, 7! Chandler","Achievement, Enthusiasm"
You're driving me crazy with that!,Frustration
"Okay, I'll stop.",Frustration
Don’t stop! Move the bowl further away! Ross could make that shot!,Enthusiasm
"Well, you suck! But at least you suck at a man's game now.","Frustration, Satisfaction"
You wanna play?,Curiosity
"Chandler, I can't be playing games, Ross is gonna be home soon. And I haveto write five whole pages if I'm gonna stick to his schedule.","Stress, Frustration"
"Well, so, play for the next 30 minutes and then write until he getshome.","Stress, Frustration, Exhaustion"
"(jumping up) All right! But uh, listen, what do you say we crank it up anotch?",Excitement
I'm intrigued.,Interest
"All right, all we need is a little lighter fluid.","Determination, Interest"
"Okay, but be careful okay, because I wanna get our security depositback.",Frustration
"Yeah, I think we said good-bye to that when we invented hammer darts.",Satisfaction
Do you even remember which part of the wall is not spackle?,Frustration
"Uh yeah, right here. (He punches his fist through the wall next to thedoor.)","Achievement, Frustration"
"Thank you, Happy Holidays.",Gratitude
"Now, that's trash. Young lady, you can't… (The lady ignores her andwalks off.) Hey! Stop that young lady, she donated trash!",Frustration
"Hey!! (The bucket starts smoking.) The charity's on fire! Help! (Yetanother guy walks by carrying a cup, which Phoebe grabs.) Oh good! Thank you, I need that.(She throws onto the smoldering fire. Suddenly the bucket erupts in flames.) Whoa! What isthat?! (She sniffs the cup.) (To the guy.) It's nine o'clock in the morning!","Frustration, Excitement, Anxiety, Confusion"
"All right. (Reading.) A room. A man enters, he looks suspicious. (Stopsreading a flips the page to find the next one is blank.) That's it? (Joey shrugs.) Joey,you're supposed to have",Frustration
"Yeah, that's the uh, game we were playing.",Boredom
"(entering from his room carrying a fire extinguisher and wearing ovenmitts) Oh yeah, it's great! See you take a tennis ball, a bowl, and some lighterfluid—Op! Op! (He puts out a small fire which has re-ignited in his room.)","Achievement, Frustration, Satisfaction, Overwhelm, Excitement"
This is helping your career?! Huh? I thought you wanted to be an actor notthe creator of crazy lawsuit game!,Frustration
"You're right, you're right, I'll get back to work.",Frustration
"(To Chandler) And shame on you! You should know better, Joey needs towork. (To Joey) Now come on!",Frustration
Hey!,Enthusiasm
"No! Ah-ah-ah-ah-ah! You can have this back when the five pages are done!(After Joey walks past, Ross throws the ball down in pain.) Ahh! (Chandler shows him theburn spots on his oven mitts.)","Frustration, Pain, Relief"
I had a really nice time tonight.,Satisfaction
So did I. I'm really glad Monica asked us out.,"Satisfaction, Gratitude"
"I'd love to ask you in, but uh, my sister's visiting and I think she'sasleep on the couch.","Affection, Relaxation, Embarrassment"
"You're sister? You're sister's asleep on the couch? (Danny nods,Yes."") Ohhh! I saw""",Frustration
"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, thisis Rachel.",Excitement
Hi!,"Enthusiasm, Engagement"
"Nice to meet you. I wish you'd told me we were having company, I'd fixmyself up!","Frustration, Embarrassment"
Like it would help.,Frustration
You are so bad! (Hits him softly.),"Affection, Anger"
You are! (Hits her back.),"Offense, Anger"
You are! (Hits him softly.),Affection
You are! (Hits her back.),"Frustration, Anger"
You are! (Hits him softly.),Affection
You are! (Hits her back.),"Frustration, Offense, Anger"
You are! (Hits him harder this time.),"Frustration, Anger"
You are so dead! I'm gonna get you.,Frustration
"(not sure what to do) Uh, it was very nice meeting you. (They continueto ignore her.)",Frustration
"Nobody! Nobody respects the bucket! You wouldn't believe what people putin here! Look! (Hands it to Monica.) Okay, does this look like a garbage can to you?","Frustration, Disappointment"
No.,Frustration
Does it look like an ashtray?,Frustration
No.,Frustration
Does it look like a urinal?,"Frustration, Irritation"
Eww!! (Throws the bucket down.),Frustration
"So Pheebs, are you gonna go back out there or what?","Frustration, Anxiety, Motivation"
