Dialogue,Emotions
Hey!,Excitement
Hey!,Excitement
Hey!,Enthusiasm
What are you guys doing up?,Confusion
"Oh, we wanted to finish the crossword before we went to bed. Hey, doyou know a six-letter word for red?",Relaxation
(thinks) Dark red.,Satisfaction
"Yeah, I think that's wrong, but there's a Connect the Dots in here foryou later. (To Monica) Hey, how about maroon?",Boredom
"(checks to see if it works) Yes, you are so smart! (Kisses him.)",Affection
"Aww, you guys are so cute!","Affection, Love"
I know.,Frustration
"All right, I'll see you in the morning.",Satisfaction
,Unknown
"(looking at the bill) Uhh, we still need a tip.",Frustration
All right. Hold on. (She starts digging in the chair.) I got it. Nickel!(Donates it.) How much more do we need?,"Achievement, Satisfaction"
A couple of bucks.,Frustration
"Okay, dime! (Donates that.) You guys should probably keep talking; thiscould take a while. (Finds something else.) Oh no, wait! Look it! Whoa! (Looks at it.) Ohmy God, this is a police badge!",Enthusiasm
Wow!,Excitement
"Oh that's so cool! Why would a cop come in here though? They don'tserve donuts. (No one laughs.) Y'know what actually, could you discover the badge again? Ithink I can come up with something better than that.","Frustration, Excitement, Disappointment"
"Phoebe, I bet somebody's missing that badge.",Frustration
"Yeah, I should probably take it back. Ooh, but you know what? While I'mat the police station, I could check their Ten Most Wanted lists because my friend Fritzyhas been like number 11 forever, so this could be her year! (She crosses her fingers inhope.)","Excitement, Hope"
"(entering) Hey, you guys!",Enthusiasm
Hey!,Enthusiasm
Hey Joey!,Excitement
Hey.,Relaxation
"(To Monica) Hey. That uh, that my sweatshirt?",Curiosity
"Oh yes, it is. I'm sorry I borrowed it, I was cold. I hope its okay?","Worry, Hope, Embarrassment, Respect"
"Well uh, it's just that uh, y'know if-if you're gonna be wearing someone'ssweatshirt shouldn't it be your boyfriends--and I’m not him.","Frustration, Jealousy, Betrayal"
"I'm sorry, I'll give it back to you.",Unknown
No-no! No! I mean it's gonna be all smelling like Monica!,Frustration
Are you saying I smell bad?,"Frustration, Offense"
"No! No, you smell like a meadow. (Pause.) I'm sorry. (Runs to thebathroom.)","Frustration, Embarrassment"
What's with him?,"Curiosity, Confusion"
"Oh, y'know what? The last time Joey went to a meadow, his mother wasshot by a hunter.","Heartbreak, Fear"
(disgusted at Ross's antics) Ugh!,Unknown
"(To Rachel) Yeah, I still don't know. (To the salesman who is hoveringnearby) I'm sorry I just wanna make sure that I bought the right couch. I need a couchthat says, Kids welcome here."" But that also says","Stress, Achievement, Frustration, Satisfaction, Overwhelm, Boredom, Enthusiasm, Affection, Loneliness, Jealousy, Gratitude, Love, Heartbreak, Trust, Betrayal, Excitement, Relaxation, Nostalgia, Disappointment, Anticipation, Contentment, Engagement, Energized, Exhaustion, Triumph, Determination, Anxiety, Motivation, Tiredness, Curiosity, Confusion, Realization, Inspiration, Accomplishment, Interest, Pain, Relief, Worry, Hope, Fatigue, Calmness, Doubt, Pride, Discouragement, Creativity, Embarrassment, Confidence, Insecurity, Joy, Isolation, Belonging, Comfort, Wonder, Disorientation, Fear, Panic, Bravery, Despair, Resilience, Helplessness, Desperation, Awe, Peace, Offense, Respect, Connectedness, Anger, Irritation, Rage, Indignation"
What?! You say that to kids?!!,Frustration
"No! No! No! The Come here to me"" is y'know for the ladies.""","Frustration, Indignation"
"Ross, honey, it's a nice couch. It's not a magic couch.","Frustration, Affection"
You picked a great couch.,Satisfaction
Yeah?,Boredom
Yeah. Could you just sign right here please? (Hands him aclipboard.),Satisfaction
"Oh, sure. Whoa-whoa, what's this? The delivery charge is almost as much asthe couch!",Frustration
"Wait! No, that's ridiculous. Come on, he lives three blocks away!",Frustration
"Yeah, y'know what? I'll take it myself, thank you! (He signs the form andhands it back to the salesman.) All right Rach, let's go! (He picks up one end of thecouch.)","Achievement, Satisfaction, Excitement"
Yeah! (She puts on her coat and turns around and sees Ross is expectingher to help.) (Laughing.) Are you kiddin'?,"Frustration, Enthusiasm"
"Oh, come on it's only three blocks! And-and, it's not very heavy, try it!Come on! Come on!","Frustration, Excitement"
"(Disgustedly she goes and tries to pick up the couch. Much to heramazement, she is successful.) Oh. Oh! I can do it!",Achievement
Yeah!,Enthusiasm
You two are really gonna enjoy that couch.,"Satisfaction, Enthusiasm"
"Oh yeah, we're uh, yeah we're not together. (He starts backing out of thestore.)","Frustration, Embarrassment"
"Ohh, okay. (Laughs.) Something didn't quite add up there. (Rossstops, walks back to talk to the salesman, and in the process pushes Rachel up against awall.)",Confusion
Ross!,"Stress, Frustration"
What's that supposed to mean?,Frustration
Ross!,Excitement
"Well you, her, I mean, she's very…y'know. And you'relike…y'know.",Frustration
"Not that it's any of your business, but we",Frustration
Really? You two?,Frustration
Yeah! Rach?,Enthusiasm
"Come on, I don't really want to be doing this right now. I am carrying avery heavy couch.","Frustration, Overwhelm, Exhaustion"
