Dialogue,Emotions
"(on TV) Well, if we learned one thing today C.H.E.E.S.E. is thatcheerleaders and high explosives don’t mix. (Cut to Joey laughing while Rachel,Chandler, and Monica aren’t amused.)","Happiness, Confusion, Frustration"
You can say that again Mac.,"Contentment, Confidence, Optimism"
"Well, I couldn’t have done it without you buddy. You’re a genius.","Happiness, Contentment, Confidence"
Oh yeah? Well then how come I can’t get my VCR to stopblinking 12:00?,"Anger, Confusion, Frustration"
"(laughing and turning off the TV) So, what did you guys think?","Happiness, Confidence, Excitement"
"(on phone) Hello? (Listens) Hold on please. Joey, it’s your mom.(Hands him the phone.)","Neutral, Anticipation, Confusion"
It’s your mommy. It’s your mommy.,"Happiness, Love, Excitement"
Ohhhh…,"Surprise, Confusion, Frustration"
That’s nice.,"Happiness, Contentment, Confusion"
"(on phone) Mom, so what did you think? (He walks away allowing the gang achance to figure out what they’re gonna say.)","Contentment, Excitement, Anticipation"
Well that was umm…Okay.,"Neutral, Confusion, Frustration"
It wasn’t the best.,"Neutral, Sadness"
That was one of the worse things ever. And not just on TV.,"Sadness, Disgust, Frustration"
Wh-what are we gonna tell him?,"Fear, Confusion, Frustration"
"Well, the lighting was okay.","Contentment, Neutral"
"Ohh no you don’t! You got lighting last time, lighting is mine!","Anger, Frustration"
And I have costumes.,"Happiness, Confidence, Excitement"
"Oh great! That means I’m stuck with, So","Happiness, Surprise, Frustration"
What are you gonna do Pheebs?,"Happiness, Contentment, Excitement"
I don’t know. I don’t know. I can’t lie to him again. Ohno I—no! I’m just gonna press my breasts up against him.,"Fear, Confusion, Frustration"
And say nothing?,"Neutral, Confusion, Frustration"
"Uh-huh, yeah that’s right.","Confidence, Neutral, Frustration"
"(hangs up the phone) Wow! Well, my folks really liked it! So what-what didyou guys think? (Phoebe smiles, walks up to him, and presses her breasts against him.) Itwasn’t","Happiness, Surprise, Excitement"
"Phoebe, do you think that your favorite animal says much about you?",Neutral
What? You mean behind my back?,"Anger, Fear, Surprise"
"(entering, excitedly) Oh! Hi you guys, oh my God! You’ll nevergonna believe happened to me today! I am sitting in my office and…","Happiness, Surprise, Excitement"
(entering from bathrooms excitedly) You guys! You guys! You’re notgonna believe what my agent just told me!,"Surprise, Excitement, Optimism"
Joey! Kinda in the middle of a story here!,"Confidence, Frustration"
"Ooh, sorry. Sorry. You finish, go.",Neutral
"Okay, so anyway I’m sittin’ in my office and guess who walksin.","Neutral, Surprise"
I’m gonna be on two TV shows!,"Happiness, Confidence, Excitement"
Joey!,"Happiness, Love, Excitement"
"Oh, you weren’t finished?","Surprise, Frustration"
Yeah! Guess who walks into my office is the end of my story. (To Monicaand Phoebe) It was Ralph Lauren! (Monica and Phoebe gasp) Ralph Lauren walked into myoffice!,"Happiness, Surprise, Excitement"
"Uh Rach, if you’re gonna start another story, at least let me finishmine.",Frustration
It’s the same story.,"Neutral, Sadness, Frustration"
"(groans in disgust) Wow, it’s really long.","Surprise, Disgust, Frustration"
"(ignoring him) Anyway, Ralph just came in to tell me that he’s sohappy with my work that he wants me to be the new merchandising manager for polo retail.","Happiness, Contentment, Excitement"
Still get a discount on wedding dresses?,"Contentment, Excitement, Optimism"
Yeah!,"Happiness, Excitement, Optimism"
I’m,Neutral
"Well, these really are the days of our lives.","Contentment, Nostalgia, Optimism"
What?!,"Surprise, Confusion, Frustration"
"Well, since you ask. They want me back on","Happiness, Confidence, Excitement"
(gasps) Oh God!,"Fear, Surprise"
I got—I get a big pay raise!,"Happiness, Confidence, Excitement"
Oh hey!,"Happiness, Surprise, Excitement"
"I’ll be playing Drake Remoray’s twin brother, Stryker!","Happiness, Confidence, Excitement"
Oooh!,"Happiness, Surprise, Excitement"
I get to hire my own assistant!,"Happiness, Confidence, Excitement"
(jumps up) Well—I got a head rush from standing up to fast rightthere.,"Surprise, Excitement, Frustration"
(reading the resume) And you were at this job for four years?,"Neutral, Surprise, Anticipation"
That’s right.,"Happiness, Confidence, Excitement"
"Okay, well this is all very impressive Hilda, um I just have one lastquestion for you. Uh, how did I do? Was this okay?","Confidence, Anticipation, Frustration"
What?,"Surprise, Confusion, Frustration"
I’ve never interviewed anyone before. I’ve actually never hadanyone,"Confidence, Neutral"
No dear. It’s not.,"Neutral, Sadness, Frustration"
"No. Yeah, and I know that. All right, well thank you so much for comingin it was nice to meet you.","Contentment, Neutral"
Thank you! Good meeting you.,"Happiness, Contentment, Confidence"
All right. (Hilda exits) I’m a total pro!,Confidence
Hello?,"Surprise, Anticipation, Confusion"
"(seeing him) Wow! H-umm! Hi! Yes, uh I’m sorry the models areactually down the hall.","Surprise, Excitement"
"Actually, I’m here about the assistant job.","Confidence, Excitement, Anticipation"
"Really?! (Taking his resume) Okay well then, all right, well just have aseat there. Umm, so what’s—what is—what’s your name?","Surprise, Confusion, Frustration"
Tag Jones.,"Confidence, Excitement, Anticipation"
"Uh-huh, go on.",Neutral
That’s it. That’s my whole name.,"Contentment, Confidence, Neutral"
"That’s your whole name, okay of course it is! Okay, welllet’s-let’s just have a look-see here. (Looking at his resume)","Confidence, Neutral, Frustration"
"I know I haven’t worked in an office before, and I really don’thave a lot of experience, but uh…","Confusion, Frustration"
"Oh come on, what are you talking about? You’ve got three yearspainting houses. Two","Confidence, Disgust, Frustration"
"It’s lame, I know. But I’m a goal-oriented person, very eager tolearn…","Confidence, Excitement, Optimism"
"Okay, hold on just a second. (She grabs a camera out of the desk andtakes his picture.) I’m sorry, it’s for human resources, everybody has to do it.Could you just stand up please?","Neutral, Frustration"
No-no-no-no. (Waves him away as Monica and Phoebe enter whispering toeach other.) Hey! (Monica shushes him.),"Confusion, Frustration"
"(To Monica) Anyway, I should go. Okay, bye.",Neutral
(To Chandler) Hey sweetie.,"Happiness, Love, Excitement"
"Hi sweetie. So, what was with all the whispering?",Confusion
I can’t tell you. It’s a secret.,Neutral
Secret? Married people aren’t supposed to have secrets betweenone another. We have too much love and respect for one another.,"Happiness, Contentment, Love"
Awww. (Kisses him.) But still no.,"Happiness, Love"
"No I’m serious, we should tell each other",Confidence
"Really? Okay, so why don’t you tell me what happened to Ross Junioryear at","Confusion, Frustration"
"Oh no-no, I can’t do that.","Neutral, Confusion, Frustration"
"If you tell me, I’ll tell you what Phoebe said.","Confidence, Anticipation, Frustration"
Okay.,"Contentment, Neutral"
Okay.,Neutral
"So, Ross and I are going to","Confidence, Excitement, Anticipation"
Oh my God. He threw up?,"Fear, Surprise, Disgust"
"No, he visited a little town south of throw up. (Monica laughshysterically.) So what was Phoebe’s secret?","Happiness, Excitement"
"Oh, Nancy Thompson from Phoebe’s old massage place is gettingfired.","Sadness, Anger, Surprise"
That’s it?! I gave up my,"Sadness, Disgust, Frustration"
That’s right! You lose sucker!! (Pause) Please still marry me.,"Happiness, Confusion, Frustration"
"Chandler, you have an assistant right?","Neutral, Confusion, Frustration"
(angrily) Did she call? You-you told her I was sick right? Always tellher I am sick!,"Anger, Frustration"
"No, I-I just don’t know how you decide who to hire. I meanI’ve got it narrowed down to two people. One of them has great references and a lotof experience and then there’s this guy…","Confusion, Frustration"
What about him?,"Neutral, Confusion"
