Dialogue,Emotions
Chandler and Monica's apartment. Chandler and Monica are looking through  some papers.],"Contentment, Neutral, Frustration"
Did you see our bank statement? Can this be right?,"Surprise, Confusion, Frustration"
I know...God. I haven't seen my savings take a hit like this since  I was a kid and they came up with double-stuffed Oreos. What happened to all  our money?,"Sadness, Confusion, Frustration"
"I'm not sure what they did, but I'm inclined to blame Enron.","Neutral, Confusion, Frustration"
"I guess with you doing the internship, we're just spending more than  we're bringing in.","Neutral, Confusion, Frustration"
Maybe I should quit and get a job that pays.,Frustration
"Oh, But you're finally doing something that you love! I can't ask  you to give that up. Though it'd be nice if the thing that you love was y'know...  finding gold.",Contentment
You know what? You know what? I think we're making too big a deal  out of this. ok? So we pay our bills a little late this month and maybe next  month we cut back on a few things. And maybe we start eating out of Joey's  refrigerator for a change. You're chef... what can you make out of backing  soda and beer?,"Confidence, Frustration, Optimism"
Ok worse case scenario is...we borrow some money from my parents.,"Confidence, Neutral, Optimism"
No! We're not borrowing money.,"Confidence, Neutral, Frustration"
Why not?,"Confidence, Excitement, Optimism"
Because we don't do that. We are Bings! And if there's one thing  my father taught me was... well to always knock before going into the pool  house... but the other thing was never borrow money.,"Contentment, Confidence, Frustration"
Wow! I Had no idea you had this much pride.,Surprise
That's right! I do! And I'm your man. And I'm going to get us through  this situation even if it means you working twice as hard.,"Confidence, Optimism"
Phoebe's apartment. Mike and Phoebe seem to have finished watching  a movie on television.],"Happiness, Contentment, Neutral"
I'm gonna go. (He kisses Phoebe on the cheek),"Happiness, Love, Excitement"
Why??,"Confusion, Frustration, Longing"
I haven't been home in a couple of days and I need to get some more  clothes.,"Neutral, Frustration, Longing"
"Oh...you don't have to go, I have something that will fit you.","Confidence, Excitement, Anticipation"
I put that tube top on as a joke.,Surprise
I want you to stay.,"Happiness, Contentment, Love"
I want to stay too but I've gone as bad as much use out of these boxers  as I can..,"Neutral, Frustration, Longing"
Why don't you turn them inside ou...,"Confusion, Frustration, Optimism"
Done it. (Phoebe becomes a little more subdued) I'll be back in a couple  of hours.,"Confidence, Neutral, Anticipation"
I'll miss you.,"Sadness, Nostalgia, Longing"
"Me too. (He leaves. A few moments later, he enters again.) You know  what? I just realised something. I don't wanna go home.","Contentment, Excitement, Longing"
Great! Ok...I'll go get the tube top.,"Happiness, Excitement, Optimism"
"No, no! What I mean is, I hate going back to my apartment now... and  partly because I live above a known crack den but... mostly because when I'm  there, It's just, I really miss you. So.. do you want to move in together?","Sadness, Love, Longing"
"Wow, Mike Hannigan...You sure know how to make a girl say Hell  yeah!""""","Happiness, Confidence, Excitement"
So we're doing it?,"Excitement, Anticipation, Optimism"
"Yeah! Let's do it! Let's live together! (They embrace and Mike kisses  Phoebe) Oh god, we're really going to move in together!","Happiness, Love, Excitement"
Yeah!,"Happiness, Excitement, Optimism"
"I've always wanted to live with a guy. Pick up your socks!"" ""Put  down the toilet seat!"" ""No! We're not having sex anymore!"" It's  gonna be fun!""","Happiness, Excitement, Frustration"
Joey's apartment. Monica enters.],"Contentment, Neutral, Anticipation"
Hey Joey!,"Happiness, Excitement, Anticipation"
Hey!,"Happiness, Surprise, Excitement"
"Listen...I need to know that what I'm about to ask you, will never  get back to Chandler.","Confidence, Fear, Frustration"
"I'd be lying if I said I haven't thought about it myself. Chandler is  my best friend, it would be wrong. Good...(He winks)...But wrong.","Sadness, Love, Confusion"
(Looks exasperated) Ok first of all...It would be great. But that's  not what I'm here to talk to you about. I need to borrow some money.,"Neutral, Frustration"
"Aww, I don't know Monica y'know... erm... lending friends money is always  a mistake.","Neutral, Sadness, Confusion"
But Chandler lent you money!,Surprise
And I think he would tell you it was a mistake.,Sadness
Come on...I just need it for some rent and..and some other bills.,"Sadness, Frustration"
Oh...how much?,"Neutral, Anticipation"
Two thousand dollars?,"Surprise, Disgust, Frustration"
Two thousand dollars!? What do you think I am? I soap opera star!?,"Anger, Disgust, Frustration"
Yeah...,"Neutral, Confusion, Frustration"
That's right I am! (Opens drawer and rummages through it. Rachel enters),"Excitement, Anticipation, Confusion"
Hi you guys!,"Happiness, Excitement, Optimism"
Hey!,"Happiness, Surprise, Excitement"
Oo...what's in the bag?,"Surprise, Anticipation"
"Oh er... well you know Emma started crawling? I realised that this  place, is very unsafe for a baby. So I went to the store and got some stuff  to baby-proof the apartment.",Confidence
"Oh...baby-proofing... Why is this such a big deal now? Y'know, when  I was a kid it was like.. Whoops! Joey fell down the stairs!"" or  er.. ""Whoops! Joey electrocuted himself again!"" Huh!""","Nostalgia, Confusion, Frustration"
"Anyway erm, are you going to get a handyman to install this stuff?","Neutral, Confusion, Frustration"
No. I was just going to do this myself. (Joey makes a sarcastic laugh.),"Disgust, Frustration"
You're gonna do it?,"Confidence, Excitement, Anticipation"
"Yeah, Why? You don't think a woman can do this?","Confidence, Anger, Frustration"
"Oh, women can. You can't.","Confidence, Anger, Frustration"
Monica...would you please tell Joey that he is a pig?,"Anger, Disgust, Frustration"
You're a pig. And you can't do this.,"Anger, Disgust, Frustration"
Wha!? What!? Come on! I found the hardware store all by myself!,"Confidence, Surprise, Frustration"
The hardware store is right down the street.,"Confidence, Neutral, Anticipation"
There is a hardware store right down the street?,"Contentment, Confidence, Neutral"
"Central Perk. Ross, Chandler and Monica are sitting on the couch.  Phoebe and Mike enters.]","Happiness, Neutral, Excitement"
"Hey you guys! Ok, we've got great news.","Happiness, Confidence, Excitement"
Phoebe and I are moving in together.,"Happiness, Excitement, Anticipation"
Congratulations!/Good for you!/Great!,"Happiness, Excitement, Anticipation"
I know it's so exciting! You know I've never lived with a guy before.,"Confidence, Excitement, Anticipation"
"Well you know it's just like living with a girl. Only they don't steal  your makeup. Unless they're playing This is what my sister would look  like"" (Looks at Chandler)""",Unknown
Yeah.... she's not so cute.,"Neutral, Disgust, Frustration"
I'm gonna go to the bathroom.,"Contentment, Confidence, Neutral"
"Okay, well you put down the toilet seat.",Neutral
Yes dear.,"Contentment, Neutral, Love"
Is that a bit you guys do?,"Anticipation, Confusion"
Uh huh...we're playing you two.,"Confidence, Neutral, Frustration"
We don't do that! Tell her we don't do that!,"Confidence, Anger, Frustration"
Yes dear.,"Contentment, Neutral, Love"
"I can't believe you guys are moving in together. That's, that's great!  I mean...I'm happy for you guys..","Happiness, Excitement, Anticipation"
I hear wedding bells.,"Happiness, Excitement, Anticipation"
"Monica slow down! Ok? I'm just excited to be living with him. You  know I mean, I don't know, Can I see someday being married to Mike? Sure! Yeah.  Y'know..I can picture myself walking down the aisle in a wedding dress that  highlights my breasts in an obvious yet classy way. But do I want that house  in Connecticut...you know..near the good schools where Mike and I can send  Sophie and Mike Junior.. Oh my god I do.","Happiness, Confidence, Excitement"
"Phoebe, I had no idea you were so conventional.","Confidence, Surprise, Disgust"
I know! I guess I am! Oh my god! Load up the Volvo I want to be a  soccer mom!,"Excitement, Anticipation, Optimism"
You ready to go?,"Excitement, Anticipation, Optimism"
Yeah! You bet roomy!,"Happiness, Confidence, Excitement"
Don't you mean..groomy?,Confusion
What are you talking about?,"Surprise, Confusion, Frustration"
"Oh please, these guys, we haven't even moved in yet and they have  us picking out china patterns. (Mike seems to gag a little...and laughs nervously.  They begin to leave. Phoebe bolts back)","Disgust, Frustration"
China patterns!!!!!,"Happiness, Surprise, Excitement"
Joey's apartment. Rachel is fiddling with the drawer.],"Neutral, Confusion, Frustration"
This is easy...Can't do this! (Moves away...and finds her sweater  sleeve stuck to the drawer) Oh! Wow! Seriously I can't do this. (Fiddles more),"Surprise, Confusion, Frustration"
Central Perk. Chandler sits on the couch. Joey sits at the round table],"Contentment, Neutral, Confusion"
Hey Joe!,"Happiness, Excitement, Anticipation"
Hey!,"Happiness, Surprise, Excitement"
Listen er..I need to ask you a favor but you can't tell Monica anything  about it.,Fear
I thought you didn't have secrets from Monica.,"Surprise, Confusion, Frustration"
And that would have made the official party line. (Joey nods) Monica  and I are having a little financial trouble.,"Neutral, Confusion, Frustration"
"Yeah, I know.","Contentment, Confidence, Neutral"
What? What do you mean you know?,"Surprise, Confusion, Frustration"
"Err... I just figured it out! You know, I mean you're not working and  the economy is bad.","Confusion, Frustration, Optimism"
Oh! Right.,"Confidence, Neutral, Surprise"
(to himself) That's the fastest I have ever thought!,"Confidence, Surprise, Excitement"
"Anyway, err... I need to borrow some money.","Neutral, Confusion, Frustration"
Oh! Sure! How much? Two thousand dollars?,"Surprise, Excitement"
Yes! Two thousand dollars exactly! How do you know that! (Joey begins  writing a cheque),"Happiness, Surprise, Excitement"
Err...Well I...Know how much you used to make and I know how much your  rent is. (shrugs),"Neutral, Confusion, Frustration"
Oh ok.,"Neutral, Confusion, Frustration"
(To himself) I am on fire!,"Happiness, Confidence, Excitement"
Err... Kind of.,"Confusion, Frustration"
I can't believe her! Did she tell you we were having money problems?,"Sadness, Anger, Surprise"
"Oh no no no no no... It wasn't... It wasn't because of your money problems,  it was for something for her.","Sadness, Anger, Frustration"
What?,"Surprise, Confusion, Frustration"
Something personal.,"Neutral, Confusion, Frustration"
What would she get for herself for two thousand dollars that she  wouldn't tell me about?,Confusion
Excuse me.,Neutral
Boob job.,"Confidence, Excitement, Anticipation"
I don't want her to get a boob job! That's crazy!,"Sadness, Disgust, Frustration"
"Well it's...It's not that crazy okay? Making them smaller, that would  be crazy.","Neutral, Confusion, Frustration"
Phoebe's apartment. Phoebe and Mike are packing stuff.],"Happiness, Contentment, Excitement"
"Well hey, I wanna ask you about Monica's little groomy"" joke.""","Excitement, Anticipation, Confusion"
Oh! Alright. Well I think the reason people laugh is becuase it's  a play on the word roomy.,"Happiness, Surprise, Confusion"
"I get the joke. Sophisticated as it was. Now the thing I wanna say is...  maybe we should have talked about this before. Us living together, you're not  expecting a proposal, right?","Anticipation, Confusion, Frustration"
Oh no! No no! Not at all. We're just moving in right now. See where  it goes.,"Neutral, Anticipation, Confusion"
"Yeah well, that's the thing. For me it's as far as it can ever go.","Neutral, Sadness, Frustration"
What do you mean?,"Surprise, Confusion, Frustration"
"Look. Phoebe, I-I love you. Very much. But I never want to get married  again.","Sadness, Fear, Love"
Oh. Wow.,"Surprise, Excitement"
"It's just my first marriage was, you know such a disaster. I kind of  lost faith in the whole idea.","Sadness, Disgust"
Was it really that bad?,Neutral
At one point near the end she deliberately defecated.....,"Surprise, Disgust, Confusion"
"Ok, well that's bad. But don't you think it might be different with  someone else? Perhaps a blonde who always uses a toilet. Except for once in  the ocean.","Neutral, Confusion, Frustration"
Look it's not about who I would marry. And I was certain the first time  I got married it would last forever. And I was totally wrong!,"Sadness, Disgust, Frustration"
But it's just...,"Neutral, Confusion, Frustration"
"Look Phoebe, It's not about you. I just never wanna get married again.","Sadness, Disgust, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
I'm sorry. Are you ok with that? Cause if not...maybe us moving in together  isn't the best idea.,"Sadness, Fear"
No! I definitely don't wanna get married. No I just wanted to make  sure you didn't want to too. Whew! Coz you know when we move in and you start  changing your mind there's gonna be hell to pay mister!,"Anger, Fear, Frustration"
"Trust me, I will never...","Confidence, Optimism"
Yeah I get that.,"Contentment, Neutral"
Joey's apartment. Rachel is flipping through magazines. Handyman is  installing things. Monica enters.],"Contentment, Neutral, Frustration"
Hi!,"Happiness, Excitement, Anticipation"
So you gave in and decided to call someone?,"Neutral, Confusion, Frustration"
"Yeah, I don't know who I was kidding. I can barely use chopsticks.","Neutral, Confusion, Frustration"
You're all set. (picks up his bag and starts to leave),"Happiness, Contentment, Confidence"
Oh thank you so much. (Picks up the guy's spirit level) Oh oh wait!  You forgot your erm...Your game. (hands it to him),"Happiness, Surprise"
Thanks.....,"Contentment, Neutral"
Hey Rach! There she is...My perfectly proportioned wife.,"Happiness, Love, Excitement"
Don't look at me I never get his jokes.,"Neutral, Confusion, Frustration"
Thank you?,Surprise
Oh no..don't thank me. Thank you. You know there's not one thing  I would change about you? Not one single thing! And definitely not... two...  single things.,"Happiness, Contentment, Love"
"Ok, you're being wierd. Do you want sex or did you do something bad?","Neutral, Confusion, Frustration"
"No no! I just love the way you look, I am warm, for your form.","Confidence, Love, Excitement"
"Ok..You know the old classics you know,You look nice? They're still  ok.","Contentment, Neutral, Nostalgia"
"Well yes yes... You look nice can mean that your face looks nice.  I want to compliment your body. I mean..I wouldn't change it. At all. And more  specifically, I wouldn't want anything to get any bigger.","Neutral, Confusion, Frustration"
Okay...,"Neutral, Confusion, Frustration"
"I mean, You wouldn't want any part of me to get any bigger would  you? Don't answer that.","Confusion, Frustration, Optimism"
Just when you thought that dude couldn't get any wierder.,Surprise
I know why do you think he was so worried about me getting bigger?,Confusion
"I don't know! I mean, what brought that on?","Surprise, Confusion, Frustration"
Oh my god. We're trying to get pregnant so he's probably starting  to freak out about the fact that my body is going to change.,"Fear, Confusion, Frustration"
No you really think that's what it is?,"Confusion, Frustration"
"You heard him! No bigger!"" ""You're perfect!"" ""Just  don't get any bigger!"" Oh my god he sounded just like my high school wrestling  coach. You know what? I'm going to have to talk to Chandler.""","Surprise, Excitement, Frustration"
"Yeah! If you don't I will! Of course your body's gonna change. Your  breasts are gonna get bigger, your ass is gonna get bigger, you're gonna lose  bladder control. (she starts sobbing) God! It's just such a magical time!","Sadness, Disgust, Frustration"
Ross's apartment. Phoebe is at the door.],"Contentment, Neutral, Excitement"
Hi,Neutral
Hey!,"Happiness, Surprise, Excitement"
"Listen, I wanted to ask you something about marriage.","Confidence, Anticipation, Confusion"
Oh great now you're seeking me out to make jokes? I mean I can see for  all hanging out but to come to my home!,"Anger, Surprise, Frustration"
No...I really wanted to know how you feel about it.,"Neutral, Nostalgia"
Why?,"Neutral, Confusion"
Mike doesn't ever wanna get married.,Neutral
Never?,Surprise
Never.,"Neutral, Sadness"
"wow, are you still going to move in with him?","Surprise, Anticipation, Confusion"
"I want to, but I just want you to tell me that marriage isn't really  that big a deal. You know that I won't, I won't be missing out on anything.  That marriage stinks!","Sadness, Disgust, Frustration"
"Yeah, marriage... stinks! I mean if you wanna see a man gain weight  and a woman stop shaving? Get them married.","Disgust, Frustration"
That's not how you really feel is it?,"Confusion, Frustration"
"No, I'm sorry. Look I don't think that's what you wanna hear right now  but I can't help it. I love marriage.","Sadness, Love, Frustration"
