Dialogue,Emotions
"(looking up) Ross, when’s this comet thing start?","Excitement, Anticipation"
"Well, technically it seven","Confidence, Neutral, Frustration"
(groaning) Oh no! Oh no! (They all start to get up a leave.),"Sadness, Fear, Frustration"
"Okay! Okay! Fine, I’ll stop! No teaching, okay? We’ll just watchthe pretty light streaking across the sky. (Comets don’t streak across the sky,meteors do.) Okay? Who’s official name is Bapstein-King.","Contentment, Neutral, Confusion"
Okay! Okay! (They start to leave again.),"Confidence, Excitement, Anticipation"
"(looking up) There it is! Oh, look at that! Isn’t Mother Natureamazing?",Excitement
(looking up with her) That’s a plane!,"Surprise, Excitement, Anticipation"
"Well, all right. 1700 bags of peanuts flying that high, that’spretty amazing too.","Contentment, Excitement"
"Hey, I wonder if you can see my apartment from up here.","Happiness, Excitement, Optimism"
"No. No, you can’t.","Sadness, Anger, Frustration"
What?,"Surprise, Confusion, Frustration"
Oh I don’t-I don’t know.,"Confusion, Frustration"
"Man, look at all those stars! (Yeah, you can see what? Five of them fromthe city?) Infinite space. It really, really makes you wonder, doesn’t it?",Excitement
(looking through his binoculars at a nearby building) Y’know whatelse makes you wonder?,Anticipation
Huh?,"Surprise, Confusion, Frustration"
Check out the rack on this chick! (Turns around to point it out to Rossand finds that Ross is glaring at him. So he quickly puts his binoculars to his eyes andstarts looking for the comet.),"Surprise, Disgust, Frustration"
"Okay, we’ve been out here for two hours and we haven’t seenany stupid comets. Can we go now? I mean, Chandler’s getting chilly. (She walks overto where Chandler is bundled up in a big coat and shivering.)","Disgust, Frustration"
"(with a quivering voice) No, I’m not!","Sadness, Fear, Confusion"
Then why are you wearing Monica’s jacket?,"Surprise, Confusion, Frustration"
Because it’s flattering! (Shivers harder) Come on Monica! Come onMonica! (He goes inside.),"Fear, Excitement, Frustration"
"Yeah actually, I think we’re gonna take off too. We rented a movie.","Contentment, Confidence, Excitement"
"Oh! I won’t say, ‘no’ to a movie!","Excitement, Anticipation, Optimism"
"Uh Pheebs, we just actually kinda wanted to be alone.","Neutral, Frustration, Longing"
Shh! Get me out of here.,"Fear, Frustration"
"Oh. (They leave, leaving just Joey and Ross.)","Neutral, Confusion, Frustration"
(whispering) Ross!,"Fear, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
"Come here, check this out!","Surprise, Excitement, Anticipation"
What? Is it the comet? (Runs over to where Joey’s standing.),"Surprise, Excitement, Anticipation"
"No! No-no. Look, there’s a bug stuck in tar right here. (Bends downto get a closer look.)","Surprise, Excitement"
"Joey come—I can’t believe—I bring you here to see theBapstein-King comet, one of nature’s most spectacular phenomenon, and all you careabout are bugs stuck in tar and-and some woman!","Anger, Disgust, Frustration"
"(standing up) Y’know, there’s","Happiness, Confidence, Excitement"
Show me where?,"Confidence, Anticipation, Frustration"
Right-right up here. (Starts looking at them through a piece of pipe.),"Confidence, Excitement, Anticipation"
(noticing the pipe and looking at the door) Joey where’s the pipethat was holding the door open?,"Surprise, Confusion, Frustration"
"(annoyed) I don’t know! (Goes back to looking through the pipe.)(Pause) Yeah, I do.",Unknown
Joey!,"Happiness, Surprise, Excitement"
What?! All right—Hey! Don’t look at me! You’re the one whowanted to come up and look for some stupid,"Anger, Surprise, Frustration"
"It’s called the Bapstein-King comet, okay? (Joey starts to groan.)Hey! Hey! Bapstein was a very well respected astronomer!","Confidence, Excitement, Frustration"
(covering his ears and yelling) Oh no! No! No! (He starts banging on thedoor.),"Anger, Fear, Frustration"
(whispering) Monica!,"Surprise, Excitement, Anticipation"
She’s sleeping.,Neutral
"I know, just quick-quick question, quick question. Which one was","Excitement, Anticipation, Confusion"
,Unknown
"Sorry, I just…can’t sleep. Ooh! (Turns on the light andMonica groans.) Where is that book that you are reading with the two women who wereice-skating and wearing, wearing those hats with the flowers on it? Because every time Ilook at that cover I’m like…(Fake snores.)","Excitement, Frustration"
It is in the living room where there is also a light! And no one willkick you in the shin.,"Happiness, Contentment, Confidence"
What?! (Monica kicks him in the shin.) Ow! (He gets out of bed andheads into the living room.),"Anger, Surprise"
"(crossing her fingers and closing her eyes) Please don’t be a spaceship. Please don’t be a space ship. (She turns on the light and looks around andfinds that it’s the smoke detector that’s beeping.) Oh thank God! (She moves achair over and starts to investigate how to make the beeping turn off, in frustration sheyanks the thing off of the wall. She sets it down and heads for bed, just as she getsthere it beeps again. She opens the cover and removes the battery, but it still beeps.)How could you be beeping?! I just disconnected you! I took out your battery! How can…","Confusion, Frustration"
Don’t interrupt me!!,"Confidence, Anger, Frustration"
Rachel!! Monica!!,"Happiness, Excitement, Anticipation"
Come on!,Excitement
I can’t believe this!!,"Sadness, Anger, Surprise"
"All right well, y’know…I guess we know what we have to do to getdown.","Confidence, Neutral, Frustration"
"(standing at the edge of the roof) Yeah, I guess we don’t have achoice. (Screaming to the street) Help us! Please help us! We’re stuck up on the roofand we can’t get down!!!","Fear, Disgust, Frustration"
Ross. I was thinking we could just go down the fire escape. (Points itout.),"Confidence, Excitement, Anticipation"
"(To Joey) I know, I wasn’t finished. (Joey motions him to finish.)(Yelling at the street) But don’t worry! We’re gonna go down the fire escape!!","Confidence, Excitement, Frustration"
"Shhhhhhhhh!!! (Monica enters) I’m sorry, I thought maybe I’dmake some warm milk and it would help me sleep.",Neutral
With a wok? (Chandler’s holding a wok.) I thought you were going toread my boring book to put you asleep.,"Neutral, Confusion, Frustration"
It got interesting! Damn you Oprah!,"Anger, Surprise, Excitement"
"Here, let me make the milk, I’m up anyway.","Happiness, Contentment, Confidence"
"Hey, y’know what we can do? Y’know, now that we are up? Wecan just like talk to each other all night long, y’know like we did when we werefirst going out. It’d be fun!","Happiness, Excitement, Nostalgia"
Okay that does sound like fun.,"Happiness, Excitement, Optimism"
"Okay, so how bummed were you when the second sister died huh?","Sadness, Surprise, Anticipation"
The second sister dies?!,"Sadness, Fear, Surprise"
"(Pause) No. No, I-I was, I was talking about the book I was reading.","Neutral, Confusion, Frustration"
The second sister dies in,"Sadness, Anger, Surprise"
That’s correct.,"Contentment, Confidence"
You wanna go in the bedroom? It’s a little more comfortable.,"Happiness, Excitement, Anticipation"
Sure.,"Contentment, Confidence, Neutral"
"Okay. (They start to head for the bedroom) Oh wait! Umm, did you sendthose contracts to Milan?","Anticipation, Confusion, Frustration"
If this is your idea of sexy talk? (Shakes his head that it’s notworking.),"Disgust, Frustration"
"No seriously, y’know the contracts I gave you, did you overnightthem?","Confidence, Confusion, Frustration"
What contracts?,"Confusion, Frustration, Longing"
Okay please tell me that this is just one of your jokes that you do thatI don’t get.,"Confusion, Frustration, Optimism"
Like what?,"Neutral, Confusion"
"Y’know, like the thing when you put the phone in your pants? (Hestarts laughing.) Tag! I’m serious! This isn’t funny! Those contracts absolutelyhad to go out today!","Happiness, Excitement, Frustration"
"Rach, I’m sorry, but you didn’t give me any contracts!","Sadness, Confusion, Frustration"
Yes I did! And I put a little,"Happiness, Contentment, Confidence"
"I’m telling you, you never gave them to me.","Sadness, Confusion, Frustration"
"Y’know what Tag, if we went down to the office you would see thosecontracts sitting on your desk.","Confidence, Frustration, Optimism"
"No, I would see you looking embarrassed because they are","Sadness, Confusion"
Or maybe you would see me looking embarrassed because you are talking onthe phone with your crotch!,"Anger, Frustration"
You wanna go down to the office right now?,"Confidence, Frustration"
"No! Come on its late, we’re not gonna go down to the office.","Confidence, Frustration"
Okay I understand. (Sits down.) I wouldn’t want to be proved wrongeither.,"Neutral, Confusion, Frustration"
Okay get your coat! (They get their coats and start to leave. Rachelsuddenly stops and sticks the hand up the back of her shirt.) Oh! When did you unhookthis? (Her bra.) Nice work!,"Surprise, Excitement"
"All right, it won’t go down any further. It’s stuck.","Neutral, Confusion, Frustration"
"Ugh. Well, we’re just gonna have to jump. (Joey looks at him.) Yeah.Now, we’re gonna have to make sure to land to the right of that patch of ice, okay?Not hit the dumpster on the other side and uh, and try to avoid that-that weird brownishred stuff in the middle. So, when","Confidence, Fear, Excitement"
Oh whoa-whoa wait a minute! I have to do it?!,"Surprise, Confusion, Frustration"
"Yeah! Oh yeah, you’ll be fine! It-it’ll be uh, just like bungyjumping. Y’know? But instead of bouncing back up you-you won’t.","Excitement, Anticipation, Optimism"
What if I smack my head on the concrete?,"Fear, Surprise, Confusion"
"Well, I’m gonna lie to you Joey, it’s a possibility.","Neutral, Confusion, Frustration"
"(looks at the ground and at Ross) I don’t know Ross! I-I tell youwhat, let’s flip to see who does it, okay? You-you call it in the air, all right?",Neutral
"Oh, all right. (Joey flips the coin.) Tails! (The coin bounces off of thelanding above them and falls to the ground.) Can you-can you see what it is?","Excitement, Anticipation, Confusion"
No.,"Neutral, Confusion, Frustration"
"Okay. Well, you be careful.",Neutral
