Dialogue,Emotions
(answering phone) Hello.,"Confidence, Neutral, Anticipation"
"(on phone) Hey, it’s me. I know you can’t stand to be in thesame room as me, so I just thought I’d try and apologize over the phone. All I…(Joey hangs up the phone in disgust.)","Anger, Disgust, Frustration"
(answering phone) Hello.,"Confidence, Neutral, Anticipation"
"Look I never should have kissed your girlfriend, but I’m…(Joey hangs up the phone again.)","Anger, Frustration"
(answering phone) Stop callin’!!,"Anger, Disgust, Frustration"
"(on phone) Hey! Hey! Hey! This is 92.3, WXRK, K-Rock for our $1,000 dailychallenge.","Confidence, Excitement, Anticipation"
All right!,"Happiness, Excitement, Optimism"
"What is the name of your roommate who is very, very sorry and would doanything… (Joey realizes it’s Chandler and hangs up the phone in anger.)","Anger, Surprise, Frustration"
"(entering) Aww, turkey! Aww, giving thanks! Aww!","Happiness, Surprise, Excitement"
"Look everyone, it’s the spirit of Thanksgiving!","Happiness, Love, Excitement"
So are things with you and Joey any better?,"Neutral, Anticipation, Frustration"
"They couldn’t be worse. I spent eight hours calling him lastnight, just trying to get him to talk to me.","Sadness, Frustration, Longing"
"Oh wow, eight hours? So you could probably really use one of thoseplug-in telephone headsets huh?","Surprise, Anticipation, Optimism"
Should we,Neutral
You shouldn’t.,"Neutral, Disgust, Frustration"
"Speaking of Christmas, umm since Monica and I are starting a newbusiness and have like no money, umm, this year maybe we could do secret Santa, and thenwe each only buy one gift. And-and there’s the added mystery of who gets who.","Excitement, Anticipation, Optimism"
Who gets whom. (They all look at him.) I don’t know why I do that.,"Surprise, Confusion, Frustration"
"Well, I’m gonna take a nap, turkey makes me sleepy.","Contentment, Neutral"
We haven’t eaten yet!,"Anticipation, Frustration"
"I know, but all that work you’re doing to get it ready, Ijust… (goes into her bedroom.)","Neutral, Sadness, Frustration"
"Hey, by any chance did either of pick uh Rachel for your secret Santa,‘cause I wanna trade for her.","Excitement, Anticipation, Frustration"
I picked her! Oh thank God you want her! Ooh!,"Happiness, Surprise, Excitement"
Wow! Why do you want to get rid of her so badly?,"Surprise, Confusion, Frustration"
"Because she exchanges every gift she ever gets, it’s likeimpossible to get her something she likes. Come on, let’s trade!","Confusion, Frustration, Optimism"
"Oh that’s not true! That’s not true! I got her that backpackand she loved it! I remember how much she was crying the day when that big dog ran offwith it… (notices the look on Monica and Phoebe’s faces.) Oh, there was no bigdog. All right this sucks! I already got her this briefcase, and I had R.G. put onit… (Phoebe looks confused.) Her initials…","Nostalgia, Confusion, Frustration"
Ohh.,"Neutral, Surprise, Confusion"
"Well, maybe you could give to somebody else. Ooh, like Ross Geller.","Contentment, Excitement, Anticipation"
"Op, y'know what though, it’s kind’ve a girlie briefcase.","Neutral, Confusion, Frustration"
Who cares? He works in a museum!,Neutral
"Hey, what time is it? The big game is about to start!","Excitement, Anticipation, Optimism"
"You don’t have to do that, Ross and Joey aren’t here, you canwatch the parade if you want.","Contentment, Neutral, Optimism"
Thanks.,"Happiness, Contentment, Neutral"
What is wrong with this freezer?! (She jabs her arm into the freezer anda piece of ice flies into her eye.) Ow! Ow!!,"Surprise, Frustration"
"God, what happened?!","Fear, Surprise, Confusion"
"Oh my God, ice just got in my eye!",Surprise
(standing in her doorway) People are trying to sleep in here!,"Anger, Frustration"
"Monica got ice in her eye, and it hurts.",Sadness
"Open it up, let me see.","Confidence, Excitement, Anticipation"
"Oh, y’know what, I can’t, it really kills.","Sadness, Disgust, Frustration"
Well maybe you should put some ice on it.,Neutral
"Ooh, God it looks bad.","Sadness, Fear, Disgust"
"Honey, maybe we should take you to a doctor.",Unknown
"No, my eye doctor is Richard! I can’t go to him when I don’thave a boyfriend!","Confusion, Frustration, Longing"
He’s really picky about his patients.,"Confidence, Neutral, Frustration"
"Honey, you’ve got to go. What’s his office number?","Confidence, Frustration"
Like I remember his office number! (Pause) Speed dial 7.,"Confidence, Excitement, Nostalgia"
"(on phone) Hi! Yeah, I’m calling on behalf of Monica Geller’seye, and is um, is Richard Burke in today. (Listens) (to Monica) He’s out of town,but does she want to see the on-call doctor?","Neutral, Confusion, Frustration"
Yes!!,"Happiness, Excitement, Optimism"
Yes! She’s very excited about that.,"Happiness, Excitement, Optimism"
"This is so cool, ‘til Monica gets back, it’s like I’mhead chef and I get to make all the decisions. (She looks at the remaining butter, andthen decides to add it to the dish.)","Happiness, Confidence, Excitement"
"Hey-hey, I thought she told you to follow the recipe exactly!","Surprise, Frustration"
"Okay, get out of my kitchen!","Confidence, Anger, Frustration"
"(entering) All right! Okay! I think I am making some progress withJoey, when I went into the apartment he went straight into his bedroom but he only slammedthe door once! (Ross is pleased.) I mean yeah, he gave me the finger while doing it.","Happiness, Contentment, Excitement"
All right I… I gotta call my mom and ask her a left handed cookingquestion.,"Confidence, Excitement, Anticipation"
"So listen ah, I picked Monica for secret Santa, but I’m alreadygetting her something for Chanukah, I was wondering if you wanna switch.","Excitement, Anticipation, Frustration"
"Oh y’know what, I was already trying to trade for ah, well, you.","Neutral, Confusion, Frustration"
"Really?! Wow! That’s-that’s so nice, what are you gonna get me?","Surprise, Excitement, Anticipation"
"I don’t know R.G., I was thinking something girlie for youroffice.","Neutral, Confusion, Frustration"
"Yeah, well maybe Phoebe will switch with me.","Neutral, Frustration, Optimism"
"Oh no-no-no, you don’t want to do that, then you’re gonnaget stuck with Rachel and she exchanges every gift she ever gets.",Frustration
"Oh, that’s not true! I’ve got her lots of stuff she never tookback.","Neutral, Confusion, Frustration"
Like?,"Neutral, Confusion, Frustration"
"Like uh, that gold necklace I got her last year.","Contentment, Love, Nostalgia"
When was the last time you saw her wear it?,"Neutral, Confusion"
"Well, she wore it all Christmas day, and then uh…","Neutral, Nostalgia, Confusion"
Big dog?,"Happiness, Surprise, Excitement"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
What are you doing?,"Neutral, Confusion, Frustration"
I’m sending back all this stuff that Chandler bought out of guilt.,"Sadness, Frustration"
Everything? Even the TV?,"Surprise, Disgust, Frustration"
No! I’m putting that in my room.,"Confidence, Frustration"
"Listen, Joey, I know what he did was wrong but don’t you think youcould at least hear the guy out?","Confusion, Frustration, Optimism"
"Back when you and Rachel were together, if Chandler had kissed her, wouldyou hear him out?","Nostalgia, Confusion, Frustration"
"That’s a good point. So uh, how long are you gonna punish him?","Neutral, Confusion, Frustration"
Five years.,"Neutral, Nostalgia, Optimism"
You’ve sentenced him?!,"Anger, Surprise, Confusion"
Hey! Don’t do the crime if you can’t do the time.,"Confidence, Frustration, Optimism"
"Joey, the guy’s your best friend.","Happiness, Contentment, Confidence"
"No,","Neutral, Confusion, Frustration"
"Oh, who? Me?","Confidence, Surprise, Confusion"
Yeah!,"Happiness, Excitement, Optimism"
Wow! I’m honored! And y’know what I’m gonna do as my firstact as your best friend?,"Happiness, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
I’m gonna get you to talk to Chandler.,"Confidence, Excitement, Anticipation"
All right. But if you weren’t my best friend.,"Neutral, Sadness, Frustration"
"Oh my God, is it really that bad?","Fear, Surprise"
"I walk into a room and he won’t even talk to me, he just mumblessomething in Italian. And I","Sadness, Confusion, Frustration"
"(entering) Hey Gunther, have you uh, have you seen Chandler?","Neutral, Anticipation, Confusion"
"I thought you were Chandler. But umm, one of who is overthere.","Surprise, Confusion, Frustration"
Oh.,Neutral
Hey Joe.,Neutral
(Something in Italian.) (Storms out.),"Anger, Confusion, Frustration"
"I’ll be right with you. Okay? (to the nurse) Thanks, Wendy.",Neutral
Oh my God! How cute is the on-call doctor?,"Happiness, Surprise, Excitement"
"Ooh, so cute, that I’m thinking about jamming this pen in my eye.","Fear, Surprise, Disgust"
Dr. Burke will see you know.,"Confidence, Neutral, Anticipation"
"Oh no-no-no, not Dr. Burke. Dr. Burke is out of town. The-the on-calldoctor will see me now.","Neutral, Surprise, Frustration"
"Dr. Richard Burke is out of town. Dr. Timothy Burke, his son, will seeyou now.","Confidence, Neutral, Anticipation"
Ready?,"Excitement, Anticipation, Optimism"
Hey! I’m sorry! That—(sees that Joey is about to leave)where are you going?,"Surprise, Confusion"
My folks.,"Contentment, Love, Nostalgia"
"Oh, uh, when-when are you coming back?","Anticipation, Nostalgia, Longing"
I don’t know. I might stay there for a few days while I look for anapartment.,"Neutral, Anticipation, Confusion"
What?!,"Surprise, Disgust, Confusion"
"Yeah, y’know at first I thought we could talk about this y’know,work it out, but uh, seeing you two together I don’t think I…","Sadness, Confusion, Frustration"
"Hey, look, what do you want me to say? Do you want me to say thatI’ll stop seeing her?","Anger, Confusion, Frustration"
"Look, it’s not about her. Okay? But seeing you two together justreminds me of what you did. And I don’t want to live with some one who doesn’tknow what it is to be a friend. So, I’ll see ya. (He starts to leave, but Chandlergrabs his bag and stops him.)","Sadness, Anger, Frustration"
"Hey, look, I know what it is to be a friend, I just-I just screwed up!","Sadness, Frustration"
Yeah! You did! And that’s why I’m leaving.,"Sadness, Anger, Frustration"
"All right look, if you’re not gonna stay for me, then at leaststay for them! Okay, they have had a","Sadness, Anger, Frustration"
"When that guy was robbing us, and I was locked in the entertainment unitfor like six hours, you know what I was doing in there all that time? I was thinking abouthow I let you down!","Sadness, Fear, Frustration"
What?,"Surprise, Confusion, Frustration"
"Yeah! But if would’ve know what kind of friend you were gonna turnout to be, I wouldn’t have worried about it so much! See you around!","Confidence, Sadness, Frustration"
"All right, wait! Come on! Just wait one second! There has to besomething that I can do! Something! If we still had that entertainment unit I would get init for six hours and think about how I let you down. (Joey looks intrigued) What?","Frustration, Longing, Optimism"
We’ve got a box. (Motions to a large wooden box next to him.),"Confidence, Neutral, Excitement"
"Last time I saw you, it was the morning I left for college. And you werejust standing outside","Sadness, Nostalgia, Longing"
I was probably waiting for it to open.,"Neutral, Anticipation, Frustration"
"I gotta tell you, you look great now.","Happiness, Confidence, Excitement"
You look great too.,"Happiness, Contentment, Confidence"
You’re an excellent patient!,"Happiness, Contentment, Confidence"
So how does it look?,"Confidence, Excitement, Anticipation"
"Well, you’ve got a little scratch on your cornea, your gonna have towear a patch for a couple of days.","Confidence, Neutral, Frustration"
Like a pirate?!,"Surprise, Excitement"
If that helps you.,"Contentment, Neutral, Frustration"
"Umm, so how long have you been working with your dad? (He looks at her)Come on, one of us had to mention him.","Happiness, Contentment, Excitement"
I moved back here a couple of months ago.,"Excitement, Nostalgia, Optimism"
Oh. Big family dinner tonight?,"Happiness, Excitement, Anticipation"
