Dialogue,Emotions
,Unknown
,"Happiness, Contentment, Excitement"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Confusion, Frustration, Optimism"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Nostalgia, Confusion"
,Unknown
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,Neutral
,"Neutral, Confusion, Frustration"
,"Happiness, Excitement, Optimism"
,Neutral
,"Contentment, Excitement, Anticipation"
,"Excitement, Anticipation, Nostalgia"
,"Happiness, Contentment, Optimism"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,Unknown
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Confidence, Excitement, Anticipation"
,"Happiness, Contentment, Excitement"
,"Happiness, Contentment, Love"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
She’s a woman!,Neutral
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
,"Happiness, Contentment, Love"
,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
"Oh, thanks!","Happiness, Excitement"
Yeah!,"Happiness, Confidence, Excitement"
Wow!,"Surprise, Excitement, Optimism"
Is that a new Swede jacket? It looks really expensive.,Neutral
Yeah. I guess. (She puts more money in the bucket.),"Contentment, Neutral, Optimism"
Just get your nails done?,"Neutral, Confusion, Frustration"
"Yes Phoebe, but this is all I have. Okay? (She pours out the rest of herchange purse into the bucket.)","Sadness, Frustration, Longing"
"Okay! Thanks! Happy Holidays, here's your joy. (She waves her arm andspreads her joy.)","Happiness, Excitement"
Thank you! And Happy Holidays.,"Happiness, Contentment, Love"
"Wait, you can't take the money out.","Fear, Confusion, Frustration"
I'm making change. I need change for the bus.,"Neutral, Frustration, Optimism"
"But, can't you leave the dollar? This money is for the poor.","Neutral, Sadness, Frustration"
I'm poor! I gotta take the bus!,"Sadness, Disgust, Frustration"
"Okay, Seasons Greetings and everything, but still…","Neutral, Disgust, Frustration"
"Bite me, blondie! (The man storms off.)","Anger, Confusion, Frustration"
"Oh, I'm going to give him something else besides joy, just… (Shescowls at him.)","Anger, Disgust, Frustration"
That part was perfect for me! I can't believe I didn't get it!,"Surprise, Frustration"
"I'm sorry, man. Hey, y'know what you should do? You should make somethinghappen for yourself. Y'know, like-like write a play. Write a movie! Huh? I mean, whatabout those","Confidence, Excitement, Optimism"
"Come on Ross be realistic, y'know? If I did write something, what are thechances I could get those guys to star in it?","Confidence, Frustration"
"Wait a second, I could star in it!","Confidence, Excitement, Optimism"
Or that.,"Neutral, Confusion, Frustration"
"I can't write! Y'know I mean I-I-I'm an actor, I don't have the disciplinethat takes, y'know? I can't do it.",Frustration
"I'll help you. Yeah, I'll make up a schedule and make sure you stick toit. And plus, it'll give me something to do.","Happiness, Contentment, Excitement"
Really? You'd-you'd do that for me?!,"Happiness, Surprise, Excitement"
Yeah!,"Happiness, Excitement, Optimism"
Thanks!,Happiness
"(grabbing a notepad and sitting down) All right, we'll start off slow. Theonly thing you have to do tonight is come up with the name of your main character.","Confidence, Excitement, Anticipation"
Done!,"Happiness, Contentment, Confidence"
And it can't be Joey.,"Neutral, Confusion, Frustration"
It's not.,Neutral
Or Joseph.,Neutral
(disappointed) Oh.,"Neutral, Sadness"
"Hey, what's up?","Happiness, Contentment, Excitement"
I just saw Danny getting on the subway with a girl and he had his armaround her.,"Happiness, Surprise, Excitement"
"Oh, honey, I'm sorry.",Sadness
"Well, you should be, this is all your fault! You meddled in ourrelationship!!","Anger, Frustration"
You had no relationship!!,"Sadness, Anger, Frustration"
"No, but I was doing my thing and everything was going according to theplan!","Confidence, Frustration, Optimism"
"Oh God, stop with the plan! So what, so what you saw him with a girl?Who cares?! That doesn't mean anything! Now look, you're going to go out on a date withDanny and you're going to be so charming he's gonna forget all about that stupid subwaygirl.","Confidence, Anger, Frustration"
"She was kinda stupid. You're right. All right, I'm just gonna go on thedate. I'm gonna go on the date. That is the new plan.","Confidence, Neutral, Frustration"
"Come on, hurry!",Unknown
"Hey, how do you spell suspicious?","Confusion, Frustration"
Why?,"Neutral, Confusion, Frustration"
Because I think this character is going to be suspicious about stuff.,"Confidence, Anticipation"
"Yes! Chandler Bing, 7! Chandler","Happiness, Confidence, Excitement"
You're driving me crazy with that!,"Anger, Frustration"
"Okay, I'll stop.","Contentment, Neutral"
Don’t stop! Move the bowl further away! Ross could make that shot!,"Confidence, Excitement, Frustration"
"Well, you suck! But at least you suck at a man's game now.","Anger, Disgust, Frustration"
You wanna play?,"Excitement, Anticipation, Optimism"
"Chandler, I can't be playing games, Ross is gonna be home soon. And I haveto write five whole pages if I'm gonna stick to his schedule.","Neutral, Anticipation, Frustration"
"Well, so, play for the next 30 minutes and then write until he getshome.","Neutral, Anticipation, Frustration"
"(jumping up) All right! But uh, listen, what do you say we crank it up anotch?","Excitement, Anticipation, Optimism"
I'm intrigued.,"Excitement, Anticipation"
"All right, all we need is a little lighter fluid.","Confidence, Excitement, Anticipation"
"Okay, but be careful okay, because I wanna get our security depositback.","Neutral, Frustration"
"Yeah, I think we said good-bye to that when we invented hammer darts.","Confidence, Excitement, Optimism"
Do you even remember which part of the wall is not spackle?,"Disgust, Confusion, Frustration"
"Uh yeah, right here. (He punches his fist through the wall next to thedoor.)","Confidence, Anger, Surprise"
"Thank you, Happy Holidays.","Happiness, Contentment, Optimism"
"Now, that's trash. Young lady, you can't… (The lady ignores her andwalks off.) Hey! Stop that young lady, she donated trash!","Anger, Surprise, Frustration"
"Hey!! (The bucket starts smoking.) The charity's on fire! Help! (Yetanother guy walks by carrying a cup, which Phoebe grabs.) Oh good! Thank you, I need that.(She throws onto the smoldering fire. Suddenly the bucket erupts in flames.) Whoa! What isthat?! (She sniffs the cup.) (To the guy.) It's nine o'clock in the morning!","Fear, Surprise, Confusion"
"All right. (Reading.) A room. A man enters, he looks suspicious. (Stopsreading a flips the page to find the next one is blank.) That's it? (Joey shrugs.) Joey,you're supposed to have","Confusion, Frustration"
"Yeah, that's the uh, game we were playing.","Contentment, Confidence, Neutral"
"(entering from his room carrying a fire extinguisher and wearing ovenmitts) Oh yeah, it's great! See you take a tennis ball, a bowl, and some lighterfluid—Op! Op! (He puts out a small fire which has re-ignited in his room.)","Surprise, Excitement, Confusion"
This is helping your career?! Huh? I thought you wanted to be an actor notthe creator of crazy lawsuit game!,"Disgust, Confusion, Frustration"
"You're right, you're right, I'll get back to work.","Contentment, Neutral, Frustration"
"(To Chandler) And shame on you! You should know better, Joey needs towork. (To Joey) Now come on!","Anger, Disgust, Frustration"
Hey!,"Happiness, Confidence, Excitement"
"No! Ah-ah-ah-ah-ah! You can have this back when the five pages are done!(After Joey walks past, Ross throws the ball down in pain.) Ahh! (Chandler shows him theburn spots on his oven mitts.)","Anger, Frustration"
I had a really nice time tonight.,"Happiness, Contentment, Excitement"
So did I. I'm really glad Monica asked us out.,"Happiness, Contentment, Excitement"
"I'd love to ask you in, but uh, my sister's visiting and I think she'sasleep on the couch.","Neutral, Frustration"
"You're sister? You're sister's asleep on the couch? (Danny nods,Yes."") Ohhh! I saw""","Happiness, Surprise, Anticipation"
"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, thisis Rachel.","Happiness, Contentment, Confidence"
Hi!,"Happiness, Confidence, Excitement"
"Nice to meet you. I wish you'd told me we were having company, I'd fixmyself up!","Happiness, Surprise, Frustration"
Like it would help.,"Neutral, Disgust, Frustration"
You are so bad! (Hits him softly.),"Anger, Surprise, Frustration"
You are! (Hits her back.),"Anger, Confusion, Frustration"
You are! (Hits him softly.),"Confidence, Surprise"
You are! (Hits her back.),"Anger, Surprise, Frustration"
You are! (Hits him softly.),"Happiness, Confidence"
You are! (Hits her back.),"Anger, Surprise, Frustration"
You are! (Hits him harder this time.),"Anger, Confusion, Frustration"
You are so dead! I'm gonna get you.,"Anger, Fear, Frustration"
"(not sure what to do) Uh, it was very nice meeting you. (They continueto ignore her.)","Sadness, Confusion, Frustration"
"Nobody! Nobody respects the bucket! You wouldn't believe what people putin here! Look! (Hands it to Monica.) Okay, does this look like a garbage can to you?","Anger, Disgust, Frustration"
No.,"Neutral, Confusion, Frustration"
Does it look like an ashtray?,"Neutral, Disgust, Confusion"
No.,"Neutral, Disgust, Frustration"
Does it look like a urinal?,"Disgust, Confusion, Frustration"
