Dialogue,Emotions
"Well that thing is clearing in the way! All right. Ah-ha! (He grabs ascrewdriver and starts to attack the compressor, only he causes a small short circuit andshocks himself.) Ah-ah!! Damn fridge!","Anger, Surprise, Frustration"
"Hi Joey, how ya doin’?","Happiness, Contentment, Confidence"
Great! Roomie!,"Happiness, Excitement, Optimism"
"Huh, yeah I guess we are roommates now.","Contentment, Neutral, Surprise"
"Yeah! Well, now that you brought it up, our fridge is broken. We have toget a new one. Now, I checked around and your half is $400. Thanks a lot.","Neutral, Anger, Frustration"
I’m not paying for half of that! I’m only staying here untilmy apartment gets fixed.,"Anger, Disgust, Frustration"
"Look Rach, my parents bought this fridge just after I was born, okay? Now,I have","Contentment, Love, Nostalgia"
That refrigerators don’t live as long as people.,"Neutral, Nostalgia, Longing"
"All right, now you know that the ATM will only lets you take out 300 at atime, I’ll take a check for the other hundred.","Contentment, Neutral, Frustration"
You’re jokin’ right?,"Surprise, Disgust, Confusion"
Of course I’m jokin’! I don’t take checks.,"Happiness, Confidence, Excitement"
Thank God you’re pretty. (Exits.),Disgust
Hey!,"Happiness, Excitement"
Hi! Hey!,"Happiness, Excitement, Anticipation"
Do you guys know any cute guys?,"Happiness, Excitement, Anticipation"
"Well, of course I do! My good friend Joey over here. (Pats Joey’sarm, Joey pats Chandler’s shoulder, and Chandler motions for Joey to say the sameabout him.)","Happiness, Contentment, Love"
"Oh, I’m sorry. Thank you Chandler.",Neutral
"Anyway, there’s this big charity ball this weekend and Ralph Laurenbought a table, so I kinda have to go…","Excitement, Anticipation"
What’s the charity?,Neutral
"I don’t know, something either trees or disease—Ralph mumblesa lot.","Neutral, Confusion, Frustration"
Does Ralph mumble when you’re not paying attention?,"Neutral, Confusion, Frustration"
Yeah! It’s weird. But the thing is need to find a date.,"Happiness, Excitement, Optimism"
"Well, what kind of guy are you looking for?","Happiness, Contentment, Confidence"
"Well, someone that has his own tux, or has the ability to","Confidence, Excitement, Optimism"
So he has to be a male who has at least $50.,"Confidence, Neutral, Frustration"
Ooh! So close.,"Surprise, Excitement, Frustration"
Hey everybody!,"Happiness, Excitement, Optimism"
Hi!,"Happiness, Contentment, Excitement"
"Hey uh, this is Elizabeth.","Confidence, Neutral, Excitement"
Oh hi!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Excitement, Optimism"
I’m the student.,"Contentment, Confidence, Neutral"
(laughs) Isn’t she cute? (On Monica’s death stare) No!,"Happiness, Fear"
"Y’know, this is probably none of my business, but weren’t youguys supposed to not be seen in public together?","Neutral, Confusion, Frustration"
"Oh, we’re not together.","Neutral, Confusion, Frustration"
"Oh no-no-no, we’re just two people who happen to run into each otherhere at the coffee house. (He winks at her.)","Confidence, Excitement, Anticipation"
"Oh, sly.","Neutral, Surprise, Confusion"
"Well, I really wanted to meet you guys, but I have to run. I’llsee you later?","Neutral, Excitement, Anticipation"
Okay!,"Happiness, Confidence, Excitement"
Bye Ross.,"Contentment, Neutral, Sadness"
Bye.,Neutral
Oops! I did not mean to run into you like that sir.,Surprise
Oh that is quite all right ma’am. (Elizabeth exits.),Neutral
"So, why is she leaving? Is it a school night and she has a lot ofhomework to do?","Neutral, Confusion, Frustration"
"Yes, her molecular epidemiology paper is due tomorrow.","Confidence, Anticipation, Frustration"
"Oh, tell her good luck with that.","Neutral, Frustration"
Anyone else? Huh? Bring ‘em on!,"Confidence, Excitement, Anticipation"
Oo! When’s her birthday?!,"Surprise, Excitement, Anticipation"
"I don’t know Rachel, why?","Neutral, Confusion, Frustration"
"Well, y’know it’s just been so long since I’ve been to","Neutral, Nostalgia, Longing"
"Oh, I like Elizabeth.","Happiness, Love, Excitement"
Well thanks!,Happiness
"Yeah. In fact, I like her so much you tell her I want my cookies earlythis year! Y’know, a box of","Love, Excitement, Optimism"
"Hey-hey come on you guys, give him a break. Ross, seriously, how’s itgoing with her?","Confidence, Frustration, Optimism"
"Well, actually it’s been great. She’s 20 so she’s notlooking for anything too serious, which is perfect for me right now.","Happiness, Contentment, Optimism"
"Well that is great. And seriously, she seems very nice.","Happiness, Contentment, Confidence"
"Thanks. I know you guys like to give me a hard time and all, but it reallymeans a lot to me that you like her. Just knowing that you guys are…","Happiness, Contentment, Love"
"(interrupting) Okay, I got a good one. Okay, umm, what is she? Like 12?","Confidence, Surprise"
"Chandler, do you think we talk about our relationship enough?","Confusion, Frustration, Longing"
Yeah. Do we have any,"Neutral, Anticipation"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Okay, I just thought of the perfect guy for Rachel to take to her thing.","Excitement, Anticipation, Optimism"
Oh that’s so funny because we found someone too.,"Happiness, Surprise, Excitement"
"Oh that’s good, I guess she’ll have a choice between my guyand your weirdo.","Confidence, Disgust, Frustration"
Why would our guy be a weirdo?,"Confusion, Frustration"
‘Cause that’s just your taste.,"Contentment, Confidence, Neutral"
(laughs sarcastically) Rachel is not going to pick your stupid guy.,"Disgust, Frustration"
Oh yeah?,"Confidence, Surprise, Excitement"
Yeah!,"Happiness, Confidence, Excitement"
"My guy is a lawyer who has volunteer work. And, he has one of these (Shesqueezes the skin on her chin together to form…)","Confidence, Excitement, Optimism"
A face ass?,"Disgust, Confusion, Frustration"
A chin dimple!,"Happiness, Surprise, Excitement"
"Well, uh y’know, our guy works with Chandler and he’s reallynice and smart and he’s a great dresser!","Happiness, Confidence, Excitement"
Have you seen your guy’s body?,"Neutral, Anticipation"
"No, our guy is just a floating head.","Confidence, Neutral, Frustration"
"Well my guy is spectacular. Okay? He’s a massage client and onetime umm, when he was on the table, I looked at it. And I mean all of it.","Confidence, Disgust, Excitement"
You’re not supposed to look!,"Fear, Surprise, Frustration"
"Oh yeah, like there are police for that!",Unknown
(horrified) Wait! You look? You-you massaged me.,"Surprise, Disgust"
I know. (Laughs.),"Happiness, Contentment"
"All right fine, your guy may have a great body, but our guy is reallyfunny.","Contentment, Confidence, Excitement"
"Oh, Chandler funny?",Surprise
Our guy’s a great dancer!,"Happiness, Confidence, Excitement"
My guy is well read.,"Contentment, Confidence, Optimism"
Our guy has great hair.,"Happiness, Contentment, Confidence"
My guy has great teeth!,"Happiness, Confidence, Excitement"
Our guy smells incredible.,"Happiness, Contentment, Love"
(To Chandler) Do you want our guy to be your guy?,"Confidence, Excitement, Anticipation"
Hey.,Neutral
Huh.,"Neutral, Confusion, Frustration"
"Well, you…don’t look good Joe.","Neutral, Sadness"
"The fridge broke. I have to eat everything. Cold cuts, ice cream,limes—Hey, what was in that brown jar?","Surprise, Frustration"
That’s still in there?!,"Surprise, Disgust, Confusion"
"Not anymore. So anyway, how do you want to pay me?","Confidence, Neutral, Frustration"
Is this a service you’re providing me?,"Neutral, Confusion, Frustration"
No! No! No! For my new fridge—our new fridge!,"Happiness, Excitement, Anticipation"
,Unknown
"So what? Look, suppose we were a divorced couple.","Neutral, Confusion, Frustration"
Uh-huh.,Neutral
"And I got custody of the kid, right? Now suppose the kid dies and-and Igotta buy a new kid.","Sadness, Disgust, Frustration"
(not quite sure where Joey’s going and is a little worried)Okay…,"Fear, Confusion"
(pause) Give me $400!,"Confidence, Frustration, Optimism"
Professor Geller?,"Neutral, Surprise, Anticipation"
"Hmm? (Turns around and sees that its Elizabeth) Oh, a student I don’tknow.","Neutral, Surprise, Confusion"
I was wondering if I could talk to you for a moment?,"Neutral, Excitement, Anticipation"
"Yes, yes of course, what-what would this be regarding?","Confidence, Anticipation, Confusion"
Making out in your office.,"Happiness, Love, Excitement"
"Shh! (Laughs then composes himself) Of course, why don’t we goinside?","Happiness, Confidence, Anticipation"
Oh-ooh!,"Surprise, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
Doorknob! Doorknob!,"Surprise, Excitement, Confusion"
"Oh! Sorry! Umm, I actually do need to talk to you.",Surprise
"Oh, okay. What-what about?","Neutral, Confusion"
Spring vacation.,"Happiness, Excitement, Anticipation"
Spring vacation.,"Contentment, Excitement, Optimism"
"Yeah, we have time off and a lot of people are going on trips…","Excitement, Anticipation, Optimism"
Professor Geller!,"Confidence, Surprise, Excitement"
"(quickly jumping away from Elizabeth) Yes, professorFeesen-sen-stenlger… I’ll be with you in one moment. (To Elizabeth) So, I willtake one box of the","Confidence, Neutral, Frustration"
"You don’t understand! Elizabeth was about to ask me to go on a tripwith her! Is that taking it slow?! No, I’m not ready for this! Okay? What-what do Itell her?","Fear, Confusion, Frustration"
Just tell her the truth! Tell her you’re not ready.,"Neutral, Confusion, Frustration"
"I can do that. Oh-oh, what if she gets upset?","Fear, Confusion, Frustration"
Then you distract her with a,"Confidence, Excitement, Anticipation"
"Or! You can just, y’know… (He walks up close to whisper inRoss’s ear and when he gets there he pushes Ross into the fridge.)","Anger, Surprise, Frustration"
What the hell are you doing?,"Anger, Surprise, Confusion"
