Dialogue,Emotions
Here you go.,"Happiness, Contentment, Confidence"
Thank you.,"Happiness, Contentment, Confidence"
(In his head),"Happiness, Contentment, Confidence"
(entering) Hi!,"Happiness, Confidence, Excitement"
"Hi! All right, let’s go shoppin’!!","Happiness, Confidence, Excitement"
"Um, y'know, before we go ah, there’s something I need to say.",Neutral
"Oh, okay.","Contentment, Neutral, Confusion"
"I’ve kinda of had this ah, this crush on you. (Rachel is shocked) Butsince you were with Ross, I-I didn’t do anything about it. But, now that you’renot, I’d really like to ask you out sometime. So-so that’s-that’s whatI’m doing, now.","Surprise, Excitement, Nostalgia"
Wow! Umm....,"Surprise, Excitement, Confusion"
I dropped a cup.,"Sadness, Surprise, Frustration"
"...so y'know, that’s why, within a few years, that voice recognitionis gonna be pretty much standard on any computer you buy. Y'know, so you could belike-like, ‘Wash my car.’ ‘Clean my room.’ It’s not gonna be ableto do any of those things, but it’ll understand what you’re saying.","Confidence, Excitement, Optimism"
"Oh, this is so great.","Happiness, Excitement, Optimism"
"Yeah, it was.","Contentment, Neutral, Confusion"
"All right then. (He leans in to kiss her goodnight, but she quicklykisses him on the cheek and pats his shoulder.) Bye.","Contentment, Neutral, Disgust"
"Hello, people who do not live here.","Neutral, Confusion, Frustration"
Hi! Hello!,"Happiness, Excitement, Optimism"
I gave you a key for emergencies!,"Anger, Surprise, Frustration"
We were out of,"Neutral, Confusion, Frustration"
"Hey, how’d the date go with Mr. Millionaire?","Excitement, Anticipation"
"Mr. Millionaire, new from Snooty Playthings! Third wife soldseparately.",Excitement
"He’s great! I mean we have such a good time together! He’s sofunny, and sooo sweet, and I’m not attracted to him at all!!","Happiness, Contentment, Excitement"
Still?!,"Surprise, Confusion, Frustration"
"Noo!! It’s driving me crazy. I mean every other way he’s likethe perfect guy, he has everything. Plus! He actually has everything.","Confusion, Frustration, Longing"
Life-sized Imperial Storm Troopers from,"Excitement, Anticipation"
Two.,"Neutral, Confusion, Frustration"
Wow!! Can Joey and I put them on and fight?,"Happiness, Surprise, Excitement"
"(entering, dancing and singing) Oh mommie, oh daddie, I am a big oldbaddie! Oh mommie, oh daddie, I am a big old baddie! (He dances around the dinner tableand exits)","Happiness, Confidence, Excitement"
I guess he musta gotten the part in that play.,"Excitement, Anticipation, Optimism"
Oh.,"Neutral, Surprise, Confusion"
"Yeah, either that, or Gloria Estefan was right, eventually, the rhythmis going to get you.","Excitement, Anticipation, Optimism"
Joe. How’s it going?,"Contentment, Neutral, Optimism"
"Good. (He sets his stuff down and starts talking to Kate, another castmember.) Hey.","Happiness, Excitement, Optimism"
Hi.,"Happiness, Contentment, Neutral"
"Oh, so you’re playing Adrienne, huh?","Confidence, Anticipation, Nostalgia"
Yes. Are you one of the retarded cousins?,"Disgust, Confusion"
"Oh, no. Ah, I playing your husband, Victor. I’m Joey Tribianni.","Surprise, Excitement, Confusion"
"Hi, nice to meet you. Kate Miller.","Happiness, Contentment, Confidence"
"So the ah, play’s pretty great, huh?","Contentment, Excitement, Optimism"
"Oh, yeah. I love Jennifer Van Murray’s work. She’s sobrilliantly incisive when it comes to deconstructing the psyche of the American middleclass.",Excitement
"Oh, forget about it. She rocks!","Happiness, Confidence, Excitement"
Where do I know you from?,"Anticipation, Confusion"
Dr. Drake Remoray.,"Happiness, Confidence, Excitement"
"No, that’s not it. So, you’re a soap actor? Well this must bepretty exciting for you to be in a real play, hmm?","Excitement, Anticipation, Frustration"
"Hey, I’ve done plays before. I’m a serious actor.","Confidence, Excitement, Optimism"
That info-mercial! For the milk carton spout thing!You’re-you’re-you’re the guy that doesn’t know how to pour milk!!,"Anger, Surprise, Frustration"
"See, I actually","Confidence, Excitement, Anticipation"
"Right, at the end, you choked on a cookie.","Neutral, Confusion, Frustration"
"Yeah, that was real.","Contentment, Confidence, Neutral"
Wow! I cannot believe Mark asked you out.,"Happiness, Surprise, Excitement"
I know.,"Contentment, Confidence, Neutral"
"What, so what are you gonna tell him?","Anticipation, Confusion, Frustration"
"Well, I told him I would think about it, but I’m gonna tell him no.","Confidence, Frustration"
Huh.,"Neutral, Confusion, Frustration"
"I mean I think I’d say no to anybody right now. (Hearing thisGunther swoops back to cleaning tables.) Oh, but it was so strange. I mean I’mstanding there with this charming, cute guy, who’s asking me to go out with him,which I’m allowed to do, and I felt guilty. Y'know, like I’d be cheating on Rossor something.","Confusion, Longing"
"Wow. So, okay, maybe that means that, you’re not over Ross yet andyou have issues with your father.","Confusion, Frustration, Longing"
I don’t have any issues with my Father.,"Contentment, Neutral, Love"
"Okay, so it’s probably just the Ross thing then.","Neutral, Confusion"
