Dialogue,Emotions
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey! Check it out! This is unbelievable! Joey has been holding hisbreath for almost four minutes!,"Surprise, Excitement"
(To Chandler) Dude! What are yo—you trying to kill me?!,"Anger, Fear, Surprise"
"(entering from her room) Pheebs, I wanna ask you something.","Happiness, Excitement, Anticipation"
"Uh-huh, what?","Surprise, Confusion, Frustration"
Well since I’m movin’ out and-and you’re sobeautiful…,"Happiness, Love, Excitement"
Oh!,"Surprise, Excitement, Anticipation"
…how about I move in with you?,"Happiness, Love, Excitement"
"Well, that would be great but then what do we do about Denise?","Neutral, Confusion, Frustration"
Who’s Denise?,"Surprise, Confusion"
My roommate.,"Contentment, Neutral, Confusion"
You have a roommate?!,"Surprise, Excitement, Anticipation"
"Yes, Denise. Denise!","Happiness, Surprise, Excitement"
"Hey, what is with the secrecy Phoebe? Huh? And what about this Denise, isshe cute?","Confusion, Frustration"
"Pheebs, I don’t understand. How can you have a roommate that noneof us know anything about?","Fear, Confusion, Frustration"
Maybe because you never listen to anything that I say. I talk about herall the time!,"Sadness, Anger, Frustration"
"Hey Rach, listen I was thinkin’ uh, I’m gonna have an extra roomover at my place…","Happiness, Excitement, Anticipation"
"Oh, that’s true.","Contentment, Confidence, Neutral"
"Yeah, why don’t you move in with me? It’ll be great! We couldstay up late, watch movies, and you know about Naked Thursday’s right?","Happiness, Excitement, Anticipation"
"Yeah, yeah I think I’m gonna find my own place.","Confidence, Optimism"
Hey-hey! I thought Naked Thursday’s was just our thing man!,"Happiness, Surprise, Frustration"
Hey.,Neutral
Hey!,"Happiness, Surprise, Excitement"
"So, what did Rachel say when you told her you were still married to her?","Surprise, Confusion, Frustration"
"Oh, that. Umm, she took it really well.","Confidence, Neutral, Surprise"
You didn’t tell her did you?,"Sadness, Fear, Confusion"
No.,"Neutral, Confusion, Frustration"
"Of course not, because you’re in love with her.","Love, Confusion, Frustration"
"I am not in love with her. She was very upset about having to move out soI eh, didn’t tell her we were still married because she would only get more upset.I-I just comforted her, as a friend.","Sadness, Confusion, Frustration"
"What do you mean, comforted her?","Surprise, Confusion, Frustration"
"It’s nothing, I just gave her a hug.","Happiness, Contentment, Love"
"Ah-ha! A classic sign of love, the hug!","Happiness, Love, Excitement"
It’s also a sign of friendship.,"Happiness, Contentment, Love"
"Yeah, not in your case Lovey Loverson. (Tries to take a bite out ofRoss’s cookie.)","Confidence, Disgust, Frustration"
(grabs back his cookie) It was a hug!,"Happiness, Surprise, Excitement"
"Okay, just tell me this, did you or did you not smell her hair?","Disgust, Confusion, Frustration"
S-s-smell her hair? What if I did?,"Surprise, Disgust, Confusion"
"Ninety percent of a women’s pheromones come out the top of herhead! That’s why, that’s why women are shorter. So that men will fall in lovewhen they hug them! (Ross is staring at her dumbfounded.) Oh come on Ross, you’re ascientist.","Confidence, Surprise, Confusion"
"I was hugging her as a friend. It’s not my fault her-her hair got inmy face, she’s got a lot of it and it smells all-all uh…coconutty. (Phoeberaises her eyebrows.) What?! Oh, that doesn’t mean I have feelings for Rachel! Maybeit means I have feelings for coconuts!","Disgust, Excitement, Confusion"
"(taking his coffee) Okay, whatever you say. But just be careful, allright? Rachel’s not in the same place you are.",Neutral
"(grabbing back his coffee) If the place you are referring too is being inlove, then she","Neutral, Confusion, Frustration"
"Okay, I didn’t understand that, but y’know, maybe that’s‘cause you were speaking the secret language of love!","Excitement, Confusion"
"Hey! (To Chandler) Dude, some guy just called for you.","Surprise, Excitement, Confusion"
Who was it?,Neutral
"I don’t know! How about, Thanks for taking the message.""Jeez! (Exits.)""","Neutral, Confusion, Frustration"
"Okay listen, y’know when you move in Rachel’s room is gonna beempty, you wanna talk about what we want to do with it?",Excitement
Sure!,"Happiness, Confidence, Excitement"
"Okay, I was thinking we should have a beautiful guest room, right? Witha mahogany sleigh bed and bedside tables with flowers on them all the time! And we couldhave a roll top desk with comment cards on them so people could say how much they lovedstaying here!! Okay, whatever, I really haven’t thought about it that much.","Excitement, Anticipation, Optimism"
"Well, I like that idea. Obviously! I was thinking maybe-maybe-maybe itcould be a game room, y’know? I mean you can buy old arcade games like uh, like","Excitement, Anticipation, Optimism"
No.,"Neutral, Confusion, Frustration"
"Okay so you mean no as in, Gee Chandler","Disgust, Confusion, Frustration"
"Oh, I’m sorry. Of course I mean that. Interesting idea, umm, talkabout it, but no.","Neutral, Confusion, Frustration"
"So, that’s it?","Neutral, Surprise, Confusion"
I just don’t think arcade games go in the beautiful guest room. Thebeautiful guest room is gonna be filled with antiques.,"Neutral, Disgust, Frustration"
Which is why,"Contentment, Confidence, Neutral"
What do you have against the beautiful guest room?,"Disgust, Confusion, Frustration"
"I don’t have anything against the beautiful guest room,especially since everybody we know lives about 30 seconds away!","Contentment, Excitement, Optimism"
Are you mocking me?,Anger
"No, I’m not mocking you, (in a mocking voice) or you beautifulguest room. (Exits.)","Disgust, Frustration"
"Hey, what’s up?","Happiness, Contentment, Excitement"
"Nothing, Monica and I had a stupid fight.","Sadness, Confusion, Frustration"
"But you’re still moving in together, right? Because my ad came outtoday. (Shows him the paper.)","Excitement, Anticipation, Optimism"
(reading the ad) Wanted. Female roommate,"Neutral, Surprise, Anticipation"
"Yeah? I just figured y’know, after living with you it’d be aninteresting change of pace to have a female roommate, y’know? Someone I can learnfrom, someone-someone who’s different than me. And what’s more different thanme; a guy who’s","Excitement, Anticipation"
"Pheebs, I have to ask you…","Neutral, Anticipation, Confusion"
Shhhhhh! I’m swamped right now.,"Neutral, Frustration"
You’re just staring into space.,"Neutral, Confusion, Frustration"
"Umm, I’m trying to move that pencil. (There’s a pencil lyingon the table.)","Neutral, Confusion, Frustration"
This one? (Picks it up.),"Contentment, Confidence, Neutral"
It worked!,"Happiness, Excitement, Optimism"
"Pheebs, this whole apartment thing is just a nightmare! Every place Ican afford comes with a roommate who is a freak. I mean, look at this; (Points to one andstarts to read it.) Wanted. Female roommate","Disgust, Frustration"
"Wait, no, look at this! (Points to one.) (Reading) Two bedroom","Surprise, Excitement, Optimism"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey.,"Contentment, Confidence, Neutral"
"Rach, uh, you still looking for a place?","Neutral, Anticipation, Frustration"
Yeah! Why?,"Happiness, Surprise, Excitement"
"Okay, there’s this guy, Warren, from the museum and he’s goingon a dig for like two years and he’s got this great place he needs to sublet. So uh,you interested?","Excitement, Anticipation"
That sounds great! I’d love to live at Warren’s!! I loveWarren! Thank you!,"Love, Excitement"
"Don’t thank me! If you wanna thank something, thank the volcano thaterupted thousands of years ago, killing but perfectly preserving an entire civilization.(Rachel just looks at him.) Here’s Warren’s number.","Neutral, Surprise, Confusion"
"Oh, this is great! I am gonna call him right now! (Jumps up.) Oh, thankyou!","Happiness, Excitement"
"Okay, you go grab it!","Confidence, Excitement, Anticipation"
I saw it.,Neutral
I don’t know what you’re talking about.,"Neutral, Confusion, Frustration"
"Umm, I’m talking about that which you already know but won’tadmit. You love her again; you re-love her!","Love, Confusion, Frustration"
"Look, I do not re-love her.","Neutral, Disgust, Frustration"
"I can’t believe you won’t just admit it! (Pause) Okay, justpromise me that you won’t do anything stupid.","Anger, Fear, Frustration"
"Look, we’re just friends now! Okay? Why would I do anything stupid?",Neutral
"(returning from calling Warren) Ugh!!! Well, the apartment is alreadysubletted! I mean, this is just hopeless. I’m never gonna find anything.","Sadness, Frustration"
You can live with me.,"Contentment, Love, Optimism"
What?!,"Surprise, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
Oh my God! Are you serious?!,Surprise
Uh-huh. (Phoebe grunts.),"Neutral, Frustration"
I would love to live with you Ross; that’s-that’s great! Thankyou!,"Happiness, Love, Excitement"
"Well, I’m-I’m just glad I could, y’know, help you out.",Happiness
"Wow! I’m-I’m so happy for you guys. (To Ross) This is so-so,not stupid.","Happiness, Surprise, Excitement"
"Ross-Ross, you have no idea what this means to me! I mean, I mean I wasgonna be homeless. You just saved me! You’re my hero!",Unknown
"Hero, I uh, I don’t know—well, all right.","Neutral, Confusion, Frustration"
"Oh, I have to go tell Monica what a wonderful brother she has! (Kisseshim on the cheek and exits.)","Happiness, Love, Excitement"
"Oh please! (He sits down.) (To Phoebe) You’re gonna say things now,aren’t ya?",Frustration
"No. No, I won’t. But I should tell you this, this exact same thinghappened to my roommate Denise. She moved in with a guy who was secretly married to herand he said he didn’t love her, but he really did, and it just blew up! Andthat’s how she ended up living with me! (Ross looks at her.) (Pause) Okay,that’s a lie.","Surprise, Confusion, Frustration"
Hi.,Neutral
Hi.,"Contentment, Neutral, Confusion"
"Hi, listen, I’m sorry about before. I don’t need to have agame room. I mean when I was a kid I only played those games because I couldn’t getgirls, and now I",Unknown
Stop it Chandler. (Chandler is relieved) I’m sorry too.,Frustration
Really?,"Surprise, Confusion"
Yeah! Oh yes!,"Happiness, Excitement, Anticipation"
Ohh.,"Neutral, Surprise, Confusion"
"Listen, we don’t have to make that a guest room, we can think ofsomething to do with the room together.","Happiness, Contentment, Optimism"
That’s a great idea! We can,"Happiness, Confidence, Excitement"
Totally!,"Happiness, Excitement, Optimism"
We don’t have to come up with this now.,"Neutral, Confusion, Frustration"
Oh good.,"Happiness, Contentment, Neutral"
"Hey, y’know what? Why don’t we think about changes we canmake in the living room?","Excitement, Anticipation, Optimism"
Changes?,"Neutral, Confusion, Frustration"
"Yeah, I mean we’re gonna have to move around some furniture tomake room for my chair. (Kisses her and heads into the living room.)","Happiness, Love, Excitement"
You’re-you’re-you’re gonna bring the Barca Lounger overhere?,Neutral
Is that a problem?,"Confidence, Neutral, Frustration"
"Well, it’s a set and they should probably stay together.","Contentment, Confidence, Neutral"
"Oh, that’s cool. Then I’ll just bring them both over.","Contentment, Confidence, Excitement"
See now-now you’re taking them away from their home.,"Sadness, Anger, Disgust"
"Okay, I get it. So, I get nothing! Nothing here is mine! Everythinghere is yours! I’ll get up in the morning put on your clothes, and head off to work!","Anger, Frustration"
"Yeah-yeah, y’know what? Yeah, that’s it-that’s it,everything will be mine! Nothing will be yours! That’s-that’s what I said! Ohcome on, Chandler! I’m talking about the barca lounger! It just, it doesn’tmatch! Where is it gonna go?!","Disgust, Confusion, Frustration"
In the game room!,"Happiness, Excitement, Anticipation"
Look it is,"Confidence, Excitement, Anticipation"
All right! That’s fine! That’s fine! I won’t bring overthe chairs! I won’t bring anything over! I wouldn’t want to ruin the ambianceover here at Grandma’s place!! (Storms out.),"Anger, Disgust, Frustration"
"(exiting from Chandler’s room with the new roommate) Everything onyour application looks really good—Ohh! Just one last question umm, are you and yourfriends gonna be over here all the time like partying and hanging out?",Surprise
"Oh don’t worry, I’m not really a party girl.",Neutral
"Whoa!! Now look, don’t be just blurtin’ stuff out. I want you toreally think about your answers. Okay?","Surprise, Confusion, Frustration"
(entering) You can call off the roommate search! (To the potentialroommate) Hi! I’ll be living here. (Heads for the bathroom.),"Confidence, Excitement, Anticipation"
"Oh don’t listen to him, he’s just some guy who really wants theapartment, but I don’t think he’s gonna get it.","Confidence, Disgust, Frustration"
Why did you take the shower curtain down?,"Disgust, Confusion, Frustration"
That thing was a hazard! (To the potential roommate) I’m very safetyconscious.,Fear
Hey!,"Happiness, Surprise, Excitement"
"Hey! Oh listen, I was just clearing some space for your stuff.","Happiness, Contentment, Confidence"
"Oh thanks, but listen, I was just at Monica’s and she and Chandlerhad a big fight and they’re not moving in.","Sadness, Surprise, Frustration"
"What do you mean, they’re not moving in? They-they’re stillmoving in right?","Anticipation, Confusion, Frustration"
"No-no, they just had a big blowout over what to do with my room.","Anger, Confusion, Frustration"
What?! Over a stupid room!,"Anger, Surprise, Frustration"
"Yeah, I feel kinda bad for them, but I’m also really psyched‘cause I don’t have to move in here!",Excitement
"Oh no, yeah no, that part’s great!","Happiness, Confidence, Excitement"
"What’s all this about you guys fighting?! Is this really over aroom?! I mean, that is so silly!","Disgust, Confusion, Frustration"
"Ross, we can handle this.","Contentment, Confidence, Optimism"
"Well, apparently not, and I can’t just stand by and watch two peopleI care about very much be hurt over something that is so silly. I mean, enough of thesilliness!","Neutral, Love, Frustration"
"Well, why don’t you tell her to stop being silly! (Monica mockshim and he joins in.)","Anger, Frustration"
"(stopping them) Okay-okay! Two very good points, look I’ve known youboth a long time, and I’ve never seen either of you one/millionth as happy asyou’ve been since you’ve got together. Do you really want to throw that all awayover a room? That is so silly. Now wh-what is more important, love or silliness?","Happiness, Contentment, Love"
"Well, we are fond of the silliness, but we also have a soft spot forthe love.","Happiness, Love, Excitement"
Love is the best medicine.,"Happiness, Contentment, Love"
That’s laughter.,"Happiness, Surprise"
Why do you do it?,"Confusion, Frustration"
I don’t know.,"Neutral, Confusion, Frustration"
"Okay! All right! Now, Chandler you-you wanna live with Monica, right?","Love, Excitement, Anticipation"
"Yeah, I do.","Confidence, Neutral"
"And Mon, you wanna live with Chandler, don’t ya?","Confidence, Excitement, Optimism"
Yes.,Neutral
(jumping up) Good! A verbal contract is binding in the state of New York!(Storms out.),"Confidence, Excitement, Frustration"
So I understand you’re looking for a place.,"Neutral, Anticipation, Confusion"
"No-no, I’m staying put.","Contentment, Confidence, Frustration"
"Oh, I was going to offer you my apartment.","Surprise, Excitement, Anticipation"
"Why, where are you going?","Surprise, Confusion"
I don’t know.,"Neutral, Confusion, Frustration"
(entering) Hey Rach!,"Happiness, Excitement, Anticipation"
Hi!,"Happiness, Excitement, Optimism"
"You’re never gonna believe it uh, Monica and Chandler are moving inagain. That’s great news right—I mean for them. Right?","Happiness, Surprise, Excitement"
Oh wow.,"Happiness, Surprise, Excitement"
"Yeah but, on the bright side, we get to be roommates again.","Happiness, Contentment, Optimism"
"Yeah. Y’know umm, uh, umm, about that, umm, Ross I reallyappreciate your offer to let me move in and everything, but don’t you think it’sgonna be weird?","Confusion, Frustration"
"Wh-why?! Why-why-why would it, why would it be weird?","Surprise, Confusion, Frustration"
"Well, because of us! Because of our history.","Confidence, Nostalgia, Frustration"
No!,"Sadness, Anger, Disgust"
No?,"Neutral, Confusion, Frustration"
"No! No! It would be weird if we were still in that place, I mean are youstill in that place?","Nostalgia, Confusion, Frustration"
No! Not at all!,"Neutral, Surprise, Confusion"
Good! Me neither! So it’s not a problem. We’re just two friendswho happen to be roommates.,"Happiness, Contentment, Confidence"
"Okay, but Ross, eventually you and I are gonna be dating.","Love, Excitement, Optimism"
Really?! We are?,"Surprise, Excitement, Confusion"
"Yeah! I’m gonna have a boyfriend, you’re gonna have agirlfriend…","Happiness, Love, Excitement"
Ohh! That would be great.,"Happiness, Surprise, Excitement"
"But y’know what, if you think it’s gonna be okay we’lljust work out a system. Y’know, it’ll be like college, I’ll hang a hangeron the door and put a sign, Come back later","Happiness, Contentment, Optimism"
"(laughs as well, but for a different reason) Yeah, I didn’t think ofthat.","Happiness, Surprise, Confusion"
So are you sure about this whole moving in thing?! I mean it’s a,"Confidence, Frustration"
That’s very funny!,"Happiness, Surprise, Excitement"
"He’s being silly, because he knows that we enjoy the silliness!","Happiness, Contentment, Excitement"
"No, I-I-I’m serious, okay? I mean, think about it. You move in, youstart fighting over stupid game rooms, next thing y’know you break up!","Anger, Fear, Frustration"
"Ross, you were right before, it was just a stupid fight about a room.","Contentment, Neutral, Frustration"
"Okay, there are no stupid fights!! This isn’t about the room, this isabout what the room…represents! And unfortunately, this room (Points to Rachel’sroom) could destroy you!!","Anger, Fear, Frustration"
"Yeah, I'm not so worried.","Contentment, Confidence, Neutral"
"Yeah, no, me neither.","Neutral, Confusion, Frustration"
"Fine! It’s your life! (Starts to storm out mad about his failedattempt at the manipulation of his best friend and sister, but stops and tries one lasttime.) I just don’t want to see you guys break up! Which you","Anger, Frustration"
You still want to move in together right?,"Excitement, Anticipation, Optimism"
Of course!,"Happiness, Confidence, Excitement"
Ross didn’t scare you?,"Fear, Surprise, Confusion"
Scared me out of ever wanting to live with him.,Fear
"Come here, I want to show you something!","Happiness, Excitement, Anticipation"
Okay!,"Happiness, Contentment, Excitement"
Oh my God! Someone’s killed Square Man!,"Sadness, Fear"
This is where I thought the barca lounger could go! You see you couldsee the TV and it’s still walking distance to the kitchen.,"Contentment, Confidence, Excitement"
Oh that’s so sweet! I want to show you something too!,"Happiness, Love, Excitement"
Okay!,"Happiness, Contentment, Excitement"
"Y’know those big-big uh, road signs that say Merge?""""","Neutral, Confusion, Frustration"
Uh-hmm.,Neutral
"Y’know? So I was thinking that we could get one of those signsand hang it over our bed. Because, that’s you and I together! Merge!","Love, Excitement, Optimism"
Oh my God! I love that!,"Happiness, Love, Excitement"
Really?!,"Surprise, Excitement, Anticipation"
"Uh, no!!","Surprise, Disgust, Frustration"
(singing),"Happiness, Love, Excitement"
"Now if you want to receive e-mails about my upcoming shows, then pleasegive me money so I can buy a computer.","Confidence, Frustration, Optimism"
"(To Rachel) So umm, where are the other guys?","Neutral, Anticipation, Confusion"
"Umm, well let’s see Monica and Chandler are occupied.","Neutral, Confusion, Frustration"
Fighting?!,"Anger, Surprise, Frustration"
"No, the other thing. I really think it’s great they work thingsout.","Happiness, Contentment, Optimism"
"Yeah. There’s no breaking them up, is there?","Sadness, Frustration, Longing"
"Hey, can I borrow the key to your house so I can run across the streetand make a copy?","Confidence, Excitement, Anticipation"
Sure! Here. (Hands her his keys.),"Happiness, Contentment, Confidence"
"Thank you. (Gets up) Now are you sure? Because once I make a copy,there’s no turning back.","Confidence, Anticipation, Frustration"
"Yeah, I’m-I’m sure. (Deadpan) Yeah, get out of here before Ichange my mind. (She exits)","Confidence, Neutral, Frustration"
"Umm, listen, Ross do you really think this moving in with Rachel is a goodidea?","Neutral, Confusion, Frustration"
I’ve been back and forth.,"Neutral, Confusion, Frustration"
"Yeah well, maybe you should go back! Okay? Rachel moves in, and before youknow it you’re right where you don’t want to be! Back together!","Anger, Confusion, Frustration"
"Ehh, I don’t, I don’t think so. She’s already talked abouty’know, dating other guys.","Neutral, Confusion, Frustration"
"That’s not gonna work out! Then she’s gonna come home all weepyand you’ll be tellin’ her, Oh that’s okay. You’ll findsomeone."" And then","Sadness, Disgust, Frustration"
"I am telling you Ross, she is definitely gonna fall in love with youagain! Now, is that what you want?","Confidence, Love, Excitement"
Is that what I want?,Confusion
"(on the microphone, accidentally) Yes.","Neutral, Surprise, Confusion"
"Here she comes. Hold on, I’m gonna make your life much easier.","Confidence, Excitement, Anticipation"
"All right, well the place was closed. I’ll just copy it later.","Confidence, Neutral, Frustration"
"Or not. Uh, Rach, why don’t you just move in with me? (Rachel sighs.)","Sadness, Frustration"
"Whoa! Whoa! Whoa, Joey!","Fear, Surprise, Excitement"
"No-no-no-no-no-no-no-no… It’s okay, I mean I—look Rach, Iknow I scared you off with that whole Naked Thursday’s thing, but we don’t haveto do that!","Confidence, Frustration"
"Well, it would be easier to move just right across the hall. Wait aminute, unless you’re thinking about Naked Wednesday’s.","Neutral, Confusion, Frustration"
"Thursday’s clearly not good for ya, pick a day!","Confidence, Frustration"
(opening the door to The Potential Roommate) Hi!,"Happiness, Confidence, Excitement"
Hi!,"Happiness, Excitement, Optimism"
"Come in. Thanks for comin’ back, umm, okay there have been a lot ofpeople interested in the room, but I have narrowed it down and","Neutral, Confusion, Frustration"
Great!,"Happiness, Excitement, Optimism"
"Okay now, before I make my final decision I uh, I just want to make sureour personalities match. Okay, so I made up a little test. Now, I’m gonna say a wordand then you say the first thing that comes to mind.","Happiness, Contentment, Neutral"
I can do that.,"Confidence, Excitement, Optimism"
Okay! Here we go. Pillow.,"Confidence, Excitement, Anticipation"
Fight.,"Anger, Excitement, Anticipation"
Very good! Okay. G.,"Happiness, Confidence, Excitement"
String?,"Neutral, Confusion, Frustration"
"Excellent! Okay umm, doggy.","Happiness, Contentment, Excitement"
Kitten?,"Happiness, Surprise, Excitement"
"Ooh, sorry! No-no-no, so close though, but—bye-bye! (He ushers herout the door.)","Surprise, Confusion, Frustration"
